artist,isNew,last,peak,rank,title,week
Ed Sheeran,False,1,1,1,Shape Of You,6
Zayn / Taylor Swift,False,3,2,2,I Don't Wanna Live Forever (Fifty Shades Darker),10
Migos Featuring Lil Uzi Vert,False,2,1,3,Bad And Boujee,14
Katy Perry Featuring Skip Marley,True,0,4,4,Chained To The Rhythm,1
The Chainsmokers Featuring Halsey,False,7,1,5,Closer,29
Machine Gun Kelly x Camila Cabello,False,5,4,6,Bad Things,16
Bruno Mars,False,37,7,7,That's What I Like,5
Rihanna,False,13,8,8,Love On The Brain,18
The Weeknd Featuring Daft Punk,False,16,9,9,I Feel It Coming,13
Big Sean,False,6,6,10,Bounce Back,15
The Chainsmokers,False,10,7,11,Paris,5
Drake,False,11,8,12,Fake Love,17
Bruno Mars,False,15,4,13,24K Magic,19
The Weeknd Featuring Daft Punk,False,12,1,14,Starboy,22
Alessia Cara,False,8,8,15,Scars To Your Beautiful,25
Rae Sremmurd Featuring Gucci Mane,False,14,1,16,Black Beatles,23
Maroon 5 Featuring Kendrick Lamar,False,9,6,17,Don't Wanna Know,19
Lady Gaga,False,4,4,18,Million Reasons,13
Shawn Mendes,False,19,17,19,Mercy,22
KYLE Featuring Lil Yachty,False,28,20,20,iSpy,8
Amine,False,17,11,21,Caroline,24
Clean Bandit Featuring Sean Paul & Anne-Marie,False,23,22,22,Rockabye,11
James Arthur,False,27,23,23,Say You Won't Let Go,17
Ariana Grande Featuring Nicki Minaj,False,18,4,24,Side To Side,25
Justin Timberlake,False,25,1,25,Can't Stop The Feeling!,41
Jon Bellion,False,24,16,26,All Time Low,19
Sam Hunt,False,21,21,27,Body Like A Back Road,3
DJ Snake Featuring Justin Bieber,False,20,4,28,Let Me Love You,28
Migos,False,26,19,29,T-Shirt,5
Marian Hill,False,31,30,30,Down,5
Adele,False,30,26,31,Water Under The Bridge,15
twenty one pilots,False,29,2,32,Heathens,35
Post Malone Featuring Quavo,False,39,33,33,Congratulations,8
Julia Michaels,False,41,34,34,Issues,4
Little Big Town,False,40,34,35,Better Man,16
Shawn Mendes,False,36,6,36,Treat You Better,37
D.R.A.M. Featuring Lil Yachty,False,35,5,37,Broccoli,36
Niall Horan,False,33,20,38,This Town,21
Jon Pardi,False,46,39,39,Dirt On My Boots,11
Hailee Steinfeld & Grey Featuring Zedd,False,34,12,40,Starving,29
Chris Brown Featuring Usher & Gucci Mane,False,48,40,41,Party,9
Maroon 5 Featuring Future,True,0,42,42,Cold,1
Bebe Rexha,False,56,43,43,I Got You,7
Khalid,False,52,44,44,Location,6
Big Sean,False,38,38,45,Moves,8
Noah Cyrus Featuring Labrinth,False,47,46,46,Make Me (Cry),10
Chris Young Featuring Vince Gill,False,66,47,47,Sober Saturday Night,7
Zay Hilfigerrr & Zayion McCall,False,42,5,48,Juju On That Beat (TZ Anthem),21
Gucci Mane Featuring Drake,False,53,41,49,Both,9
J. Cole,False,51,7,50,Deja Vu,10
John Legend,False,45,23,51,Love Me Now,17
Ed Sheeran,False,62,6,52,Castle On The Hill,6
Keith Urban Featuring Carrie Underwood,False,0,53,53,The Fighter,2
Nick Jonas & Nicki Minaj,True,0,54,54,Bom Bidi Bom,1
Luis Fonsi & Daddy Yankee Featuring Justin Bieber,False,61,55,55,Despacito,5
Michael Ray,False,63,56,56,Think A Little Less,8
Rae Sremmurd,False,77,57,57,Swang,9
The Weeknd,False,60,16,58,Party Monster,13
Train,False,59,41,59,Play That Song,12
Future Featuring Drake,False,57,14,60,Used To This,15
Travis Scott,False,65,51,61,Goosebumps,15
DJ Khaled Featuring Beyonce & JAY Z,True,0,62,62,Shining,1
Big Sean Featuring Eminem,False,22,22,63,No Favors,2
Thomas Rhett,False,58,45,64,Star Of The Show,16
Dustin Lynch,False,55,55,65,Seein' Red,8
Imagine Dragons,False,43,43,66,Believer,2
Brad Paisley,False,75,67,67,Today,7
