artist,isNew,last,peak,rank,title,week
Flo Rida Featuring T-Pain,False,1,1,1,Low,17
Chris Brown,False,2,2,2,With You,12
Rihanna,False,3,3,3,Don't Stop The Music,13
Alicia Keys,False,4,1,4,No One,24
Sara Bareilles,False,6,5,5,Love Song,16
Timbaland Featuring OneRepublic,False,5,2,6,Apologize,29
Snoop Dogg,False,8,7,7,Sensual Seduction,12
Sean Kingston,False,9,7,8,Take You There,16
Buckcherry,False,10,9,9,Sorry,11
Webbie Featuring Lil' Phat & Lil' Boosie,False,13,10,10,Independent,13
Miley Cyrus,False,12,11,11,See You Again,11
Fergie,False,11,5,12,Clumsy,19
Taylor Swift,False,15,13,13,Teardrops On My Guitar,37
Lupe Fiasco Featuring Matthew Santos,False,21,14,14,Superstar,10
Alicia Keys,False,14,12,15,Like You'll Never See Me Again,15
Linkin Park,False,19,16,16,Shadow Of The Day,15
Jordin Sparks,False,16,8,17,Tattoo,21
J. Holiday,False,18,18,18,Suffocate,15
Colbie Caillat,False,17,5,19,Bubbly,34
OneRepublic,False,33,20,20,Stop And Stare,10
Finger Eleven,False,20,6,21,Paralyzer,37
"Wyclef Jean Featuring Akon, Lil Wayne & Niia",False,23,12,22,Sweetest Girl (Dollar Bill),23
Jordin Sparks Duet With Chris Brown,False,32,23,23,No Air,7
Keyshia Cole,False,24,24,24,I Remember,10
Chris Brown Featuring T-Pain,False,22,1,25,Kiss Kiss,23
Plies Featuring Akon,False,27,14,26,Hypnotized,21
Mary J. Blige,False,30,22,27,Just Fine,18
Natasha Bedingfield Featuring Sean Kingston,False,26,11,28,Love Like This,18
Ray J & Yung Berg,False,52,29,29,Sexy Can I,3
Taylor Swift,False,29,16,30,Our Song,21
Jonas Brothers,False,37,31,31,When You Look Me In The Eyes,4
Britney Spears,False,25,18,32,Piece Of Me,16
Kanye West Featuring Dwele,False,36,29,33,Flashing Lights,13
Trey Songz,False,31,14,34,Can't Help But Wait,22
Carrie Underwood,False,40,35,35,All-American Girl,7
Santana Featuring Chad Kroeger,False,28,26,36,Into The Night,20
Rihanna Featuring Ne-Yo,False,34,7,37,Hate That I Love You,25
Fergie,False,35,1,38,Big Girls Don't Cry,44
The-Dream,False,39,39,39,Falsetto,6
Mario,False,41,40,40,Crying Out For Me,12
Billy Ray Cyrus With Miley Cyrus,False,38,37,41,"Ready, Set, Don't Go",22
Yael Naim,False,7,7,42,New Soul,3
Gary Allan,False,45,43,43,Watching Airplanes,17
Rodney Atkins,False,51,44,44,Cleaning This Gun (Come On In Boy),13
Soulja Boy Tell'em,False,42,1,45,Crank That (Soulja Boy),32
Brad Paisley,False,43,40,46,Letter To Me,14
Baby Bash Featuring T-Pain,False,44,7,47,Cyclone,30
Timbaland Featuring Keri Hilson,False,46,3,48,The Way I Are,38
Enur Featuring Natasja,False,48,48,49,Calabria 2008,14
Shawty Lo,False,56,50,50,Dey Know,6
Daughtry,False,60,51,51,Feels Like Tonight,4
Fat Joe Featuring J. Holiday,False,58,52,52,I Won't Tell,6
Maroon 5,False,54,48,53,Won't Go Home Without You,10
Birdman Featuring Lil Wayne,False,50,38,54,Pop Bottles,16
Cascada,False,59,55,55,What Hurts The Most,6
Kenny Chesney Duet With George Strait,False,55,55,56,Shiftwork,7
Mariah Carey,True,0,57,57,Touch My Body,1
Alan Jackson,False,63,58,58,Small Town Southern Man,7
Pitbull Featuring Lil Jon,False,66,59,59,The Anthem,7
Janet,False,61,51,60,Feedback,8
Seether,False,65,56,61,Fake It,20
Chuck Wicks,False,67,62,62,Stealing Cinderella,14
Ingrid Michaelson,False,69,37,63,The Way I Am,17
Rascal Flatts,False,53,52,64,Winner At A Losing Game,17
Soulja Boy Tell'em Featuring Arab,False,76,65,65,YAHHH!,3
Boys Like Girls,False,72,43,66,Hero/Heroine,11
Baby Bash Featuring Sean Kingston,False,57,57,67,What Is It,8
Sugarland,False,62,32,68,Stay,19
Craig Morgan,False,68,68,69,International Harvester,12
Celine Dion & Josh Groban,True,0,70,70,The Prayer (Live),1
Missy Elliott,False,74,71,71,Ching-A-Ling,3
Aly & AJ,False,70,63,72,Like Whoa,4
Paramore,False,78,54,73,crushcrushcrush,10
Lifehouse,False,64,64,74,Whatever It Takes,5
"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",False,71,41,75,Get Buck In Here,15
John Mayer,False,81,76,76,Say,6
Amy Winehouse,False,0,77,77,You Know I'm No Good,13
Chris Cagle,False,84,78,78,What Kinda Gone,5
Jason Aldean,False,80,79,79,Laughed Until We Cried,5
Trace Adkins,False,85,80,80,You're Gonna Miss This,3
Panic! At The Disco,False,95,79,81,Nine In The Afternoon,3
Colbie Caillat,False,86,82,82,Realize,2
Usher Featuring Young Jeezy,True,0,83,83,Love In This Club,1
Rick Ross Featuring T-Pain,True,0,84,84,The Boss,1
Leona Lewis,True,0,85,85,Bleeding Love,1
Jaheim,False,83,82,86,Never,8
Rocko,False,88,87,87,Umma Do Me,2
Cherish Featuring Yung Joc,False,97,88,88,Killa,2
