artist,isNew,last,peak,rank,title,week
Destiny's Child,False,1,1,1,Independent Women Part I,16
Dream,False,2,2,2,He Loves U Not,15
"Shaggy Feat. Ricardo ""RikRok"" Ducent",False,3,2,3,It Wasn't Me,10
Mya,False,4,2,4,Case Of The Ex (Whatcha Gonna Do),21
Creed,False,5,1,5,With Arms Wide Open,35
OutKast,False,6,6,6,Ms. Jackson,9
Faith Hill,False,7,7,7,The Way You Love Me,36
Debelah Morgan,False,10,8,8,Dance With Me,24
matchbox twenty,False,8,8,9,If You're Gone,12
O-Town,False,17,10,10,Liquid Dreams,3
'N Sync,False,12,5,11,This I Promise You,15
JAY-Z,False,11,11,12,I Just Wanna Love U (Give It 2 Me),11
Lenny Kravitz,False,16,13,13,Again,8
Jennifer Lopez,False,20,14,14,Love Don't Cost A Thing,5
3 Doors Down,False,9,3,15,Kryptonite,40
P!nk,False,14,4,16,Most Girls,22
Samantha Mumba,False,13,4,17,Gotta Tell You,18
R. Kelly,False,15,15,18,I Wish,15
Nelly,False,18,16,19,E.I.,14
Barenaked Ladies,False,22,15,20,Pinch Me,18
Evan And Jaron,False,23,21,21,Crazy For This Girl,10
Britney Spears,False,29,22,22,Stronger,6
Mystikal Featuring Nivea,False,32,23,23,Danger (Been So Long),4
Ludacris Featuring Shawnna,False,24,21,24,What's Your Fantasy,15
Mikaila,False,39,25,25,So In Love With Two,7
Madonna,False,30,26,26,Don't Tell Me,5
Madonna,False,27,1,27,Music,22
U2,False,25,25,28,Beautiful Day,14
Backstreet Boys,False,19,9,29,Shape Of My Heart,13
Ja Rule Featuring Christina Milian,False,21,11,30,Between Me And You,17
Avant Featuring KeKe Wyatt,False,26,26,31,My First Love,10
K-Ci & JoJo,False,38,32,32,Crazy,5
Lil Bow Wow,False,41,33,33,Bow Wow (That's My Name),7
Fuel,False,35,34,34,Hemorrhage (In My Hands),11
Musiq,False,31,31,35,Just Friends (Sunny),13
Kandi,False,40,24,36,Don't Think I'm Not,23
Moby Featuring Gwen Stefani,False,59,37,37,South Side,6
matchbox twenty,False,37,1,38,Bent,37
Public Announcement,False,52,39,39,Mamacita,3
Tim McGraw,False,28,27,40,My Next Thirty Years,12
3LW,False,48,41,41,No More (Baby I'ma Do Right),10
NewSong,False,68,42,42,The Christmas Shoes,2
98 Degrees,False,44,43,43,My Everything,5
Dixie Chicks,False,33,31,44,Without You,14
Kenny Chesney,False,36,34,45,I Lost It,12
Sara Evans,False,34,34,46,Born To Fly,12
Cash Money Millionaires,False,60,47,47,Project Chick,4
Vertical Horizon,False,46,23,48,You're A God,20
Travis Tritt,False,45,27,49,Best Of Intentions,21
Jagged Edge,False,64,50,50,Promise,3
Dave Hollister,False,54,51,51,One Woman Man,5
Ja Rule Featuring Lil' Mo & Vita,False,85,52,52,Put It On Me,3
Carl Thomas,False,47,47,53,Emotional,7
Ricky Martin,False,43,12,54,She Bangs,14
Brad Paisley,False,42,29,55,We Danced,13
Lonestar,False,50,50,56,Tell Her,8
Shaggy Featuring Rayvon,False,81,57,57,Angel,2
Vitamin C,False,57,45,58,The Itch,6
3 Doors Down,False,61,55,59,Loser,12
112,False,65,60,60,It's Over Now,5
Wyclef Jean Featuring Mary J. Blige,False,53,38,61,911,14
Phil Vassar,False,51,35,62,Just Another Day In Paradise,15
Billy Gilman,False,83,63,63,Oklahoma,9
David Gray,False,63,63,64,Babylon,6
Faith Hill,True,0,65,65,Where Are You Christmas?,1
Lee Ann Womack,False,56,56,66,Ashes By Now,5
BBMak,False,69,67,67,Still On Your Side,2
P!nk,True,0,68,68,You Make Me Sick,1
Alan Jackson,False,49,45,69,www.memory,10
Eminem Featuring Dido,False,55,51,70,Stan,10
Memphis Bleek Featuring Jay-Z & Missy Elliott,False,71,71,71,Is That Your Chick,4
Jo Dee Messina,False,58,58,72,Burn,6
Joe Featuring Mystikal,True,0,73,73,Stutter,1
Limp Bizkit,False,73,65,74,Rollin',9
Crazy Town,True,0,75,75,Butterfly,1
Xzibit,False,80,76,76,X,2
Jamie O'Neal,False,67,67,77,There Is No Arizona,3
Jaheim,False,87,78,78,Could It Be,4
LeAnn Rimes,False,86,71,79,Can't Fight The Moonlight,18
Boyz II Men,False,90,80,80,Thank You In Advance,2
Garth Brooks,False,70,70,81,Wild Horses,3
Keith Urban,False,72,72,82,But For The Grace Of God,3
John Michael Montgomery,False,62,35,83,The Little Girl,18
The Clark Family Experience,False,82,80,84,Meanwhile Back At The Ranch,8
Toby Keith,False,77,77,85,You Shouldn't Kiss Me Like This,2
Profyle,False,75,14,86,Liar,17
Rascal Flatts,False,76,76,87,This Everyday Love,3
Mos Def & Pharoahe Monch Featuring Nate Dogg,False,92,88,88,Oh No,3
Yolanda Adams,False,79,57,89,Open My Heart,20
Kelly Price,False,74,64,90,You Should've Told Me,16
The Offspring,False,78,70,91,Original Prankster,7
Beenie Man Featuring Mya,False,84,54,92,Girls Dem Sugar,12
A*Teens,True,0,93,93,Bouncing Off The Ceiling (Upside Down),1
Marc Anthony,False,93,70,94,My Baby You,17
Modjo,True,0,95,95,Lady (Hear Me Tonight),1
Terri Clark,False,88,75,96,A Little Gasoline,4
Mr. C The Slide Man,True,0,97,97,Cha-Cha Slide,1
Sunday,False,98,98,98,I Know,2
Aaron Tippin,False,97,42,99,Kiss This,20
De La Soul Featuring Chaka Khan,False,96,96,100,All Good?,3
