artist,isNew,last,peak,rank,title,week
Macklemore & Ryan Lewis Featuring Ray Dalton,False,1,1,1,Can't Hold Us,15
P!nk Featuring Nate Ruess,False,2,1,2,Just Give Me A Reason,14
Justin Timberlake,False,3,3,3,Mirrors,14
Bruno Mars,False,4,1,4,When I Was Your Man,22
Rihanna Featuring Mikky Ekko,False,5,3,5,Stay,15
Florida Georgia Line Featuring Nelly,False,10,6,6,Cruise,33
Selena Gomez,False,6,6,7,Come & Get It,6
Imagine Dragons,False,8,7,8,Radioactive,38
Icona Pop Featuring Charli XCX,False,9,7,9,I Love It,16
Daft Punk Featuring Pharrell Williams,False,15,10,10,Get Lucky,5
Macklemore & Ryan Lewis Featuring Wanz,False,7,1,11,Thrift Shop,33
Robin Thicke Featuring T.I. + Pharrell,False,54,12,12,Blurred Lines,5
Ariana Grande Featuring Mac Miller,False,12,10,13,The Way,8
Demi Lovato,False,11,10,14,Heart Attack,12
Fall Out Boy,False,16,15,15,My Songs Know What You Did In The Dark (Light Em Up),15
Blake Shelton Featuring Pistol Annies & Friends,False,19,16,16,Boys 'round Here,8
Pitbull Featuring Christina Aguilera,False,13,8,17,Feel This Moment,17
Drake,False,14,6,18,Started From The Bottom,15
will.i.am Featuring Justin Bieber,False,20,17,19,#thatPOWER,9
Mariah Carey Featuring Miguel,False,24,20,20,#Beautiful,2
Darius Rucker,False,18,16,21,Wagon Wheel,15
Lana Del Rey,False,59,22,22,Young And Beautiful,4
J. Cole Featuring Miguel,False,21,20,23,Power Trip,14
Tim McGraw With Taylor Swift,False,23,23,24,Highway Don't Care,12
Justin Timberlake Featuring JAY Z,False,17,3,25,Suit & Tie,19
Taylor Swift,False,25,20,26,22,12
Lil Wayne Featuring Drake & Future,False,22,9,27,Love Me,18
Emeli Sande,False,26,26,28,Next To Me,13
Wale Featuring Tiara Thomas Or Rihanna,False,27,25,29,Bad,14
Zedd Featuring Foxes,False,41,30,30,Clarity,9
Avril Lavigne,False,30,30,31,Here's To Never Growing Up,6
Kendrick Lamar,False,58,32,32,"Bitch, Don't Kill My Vibe",13
The Lumineers,False,28,3,33,Ho Hey,50
Chris Brown,False,40,34,34,Fine China,7
Florida Georgia Line,False,29,27,35,Get Your Shine On,17
Anna Kendrick,False,44,36,36,Cups (Pitch Perfect's When I'm Gone),21
Bruno Mars,False,31,1,37,Locked Out Of Heaven,33
Ace Hood Featuring Future & Rick Ross,False,33,33,38,Bugatti,14
Maroon 5,False,34,7,39,Daylight,24
Jason Derulo,False,50,40,40,The Other Side,5
Taylor Swift,False,36,2,41,I Knew You Were Trouble.,31
Miranda Lambert,False,32,20,42,Mama's Broken Heart,17
George Strait,False,56,43,43,Give It All We Got Tonight,20
Krewella,False,35,32,44,Alive,14
Rocko Featuring Future & Rick Ross,False,52,45,45,U.O.E.N.O.,6
Lil Wayne Featuring 2 Chainz,False,45,45,46,Rich As F**k,9
AWOLNATION,False,37,30,47,Sail,37
Luke Bryan,False,51,18,48,Crash My Party,6
PSY,False,39,5,49,Gentleman,6
Baauer,False,38,1,50,Harlem Shake,14
Ciara,False,55,35,51,Body Party,4
Ed Sheeran,False,72,52,52,Lego House,8
Lady Antebellum,False,48,29,53,Downtown,15
"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",False,61,54,54,No New Friends (SFTB Remix),4
fun.,False,47,20,55,Carry On,20
Hunter Hayes,False,57,43,56,I Want Crazy,6
Phillip Phillips,False,60,57,57,"Gone, Gone, Gone",11
Calvin Harris Featuring Ellie Goulding,False,67,58,58,I Need Your Love,5
The Band Perry,False,62,46,59,DONE.,10
Olly Murs Featuring Flo Rida,False,43,25,60,Troublemaker,18
Rihanna,False,53,19,61,Pour It Up,20
Jennifer Lopez Featuring Pitbull,False,73,62,62,Live It Up,2
Kenny Chesney,False,46,46,63,Pirate Flag,15
Jake Owen,False,70,64,64,Anywhere With You,9
Brad Paisley,False,69,63,65,Beat This Summer,10
Eric Church,False,65,59,66,Like Jesus Does,13
B.o.B Featuring T.I. & Juicy J,False,68,67,67,We Still In This B****,14
Imagine Dragons,False,64,64,68,Demons,9
Blake Shelton,False,66,24,69,Sure Be Cool If You Did,19
Kip Moore,False,76,70,70,Hey Pretty Girl,9
Bruno Mars,True,0,71,71,Treasure,1
Macklemore & Ryan Lewis Featuring Mary Lambert,False,78,72,72,Same Love,10
Tamar Braxton,False,74,57,73,Love And War,17
Sean Kingston Featuring Chris Brown & Wiz Khalifa,False,82,74,74,Beat It,4
Randy Houser,False,91,75,75,Runnin' Outta Moonlight,2
Jason Aldean,False,63,52,76,1994,10
"Fergie, Q-Tip & GoonRock",True,0,77,77,A Little Party Never Killed Nobody (All We Got),1
Nicki Minaj Featuring Lil Wayne,False,94,68,78,High School,7
Rihanna Featuring Future,False,75,55,79,Loveeeeeee Song,16
A$AP Rocky Featuring Skrillex,False,85,80,80,Wild For The Night,10
Carrie Underwood,False,86,81,81,See You Again,3
Miguel,False,84,82,82,How Many Drinks?,5
"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",False,100,83,83,Tapout,2
Hadouken!,False,81,69,84,Levitate,12
Brantley Gilbert,False,87,79,85,More Than Miles,12
Thompson Square,False,71,49,86,If I Didn't Have You,20
Little Mix,False,79,79,87,Wings,7
Kelly Rowland,False,77,72,88,Kisses Down Low,11
"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",False,89,66,89,Molly,9
Capital Cities,False,97,90,90,Safe And Sound,3
Zac Brown Band,False,96,91,91,Jump Right In,4
Future Featuring Lil Wayne,False,88,82,92,Karate Chop (Remix),11
Candice Glover,True,0,93,93,I Am Beautiful,1
Keith Urban,True,0,94,94,Little Bit Of Everything,1
Easton Corbin,False,98,95,95,All Over The Road,2
Fabolous Featuring Chris Brown,False,93,93,96,Ready,5
