artist,isNew,last,peak,rank,title,week
Soulja Boy Tell'em,False,1,1,1,Crank That (Soulja Boy),15
Chris Brown Featuring T-Pain,False,22,2,2,Kiss Kiss,6
Timbaland Featuring OneRepublic,False,3,3,3,Apologize,12
Alicia Keys,False,4,4,4,No One,7
Colbie Caillat,False,5,5,5,Bubbly,17
Kanye West,False,2,1,6,Stronger,13
Baby Bash Featuring T-Pain,False,11,7,7,Cyclone,13
Kanye West Featuring T-Pain,False,10,8,8,Good Life,6
Rihanna Featuring Ne-Yo,False,15,9,9,Hate That I Love You,8
Timbaland Featuring Keri Hilson,False,7,3,10,The Way I Are,21
J. Holiday,False,8,5,11,Bed,14
Fergie,False,9,1,12,Big Girls Don't Cry,27
Britney Spears,False,6,3,13,Gimme More,7
50 Cent Featuring Justin Timberlake & Timbaland,False,12,5,14,Ayo Technology,11
P!nk,False,14,9,15,Who Knew,20
matchbox twenty,False,17,11,16,How Far We've Come,8
Nickelback,False,13,6,17,Rockstar,37
Keyshia Cole Featuring Missy Elliott & Lil Kim,False,16,7,18,Let It Go,18
Maroon 5,False,19,19,19,Wake Up Call,11
Daughtry,False,23,20,20,Over You,11
Finger Eleven,False,26,21,21,Paralyzer,20
Plies Featuring T-Pain,False,18,9,22,Shawty,19
Justin Timberlake Duet With Beyonce,False,24,23,23,Until The End Of Time,16
The-Dream,False,33,24,24,Shawty Is A 10,7
Fabolous Featuring Jermaine Dupri,False,27,25,25,Baby Don't Go,8
Plain White T's,False,20,1,26,Hey There Delilah,30
Playaz Circle Featuring Lil Wayne,False,35,27,27,Duffle Bag Boy,5
Justin Timberlake,False,21,17,28,LoveStoned,16
Elliott Yamin,False,25,13,29,Wait For You,27
Kenny Chesney,False,29,29,30,Don't Blink,7
"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",False,40,31,31,I'm So Hood,6
Rihanna Featuring Jay-Z,False,30,1,32,Umbrella,28
T-Pain Featuring Akon,False,28,5,33,Bartender,21
Lifehouse,False,37,26,34,First Time,24
Boys Like Girls,False,32,23,35,The Great Escape,23
Carrie Underwood,False,36,17,36,So Small,10
Daughtry,False,39,5,37,Home,34
Gorilla Zoe,False,41,38,38,Hood Figga,13
Jordin Sparks,False,55,39,39,Tattoo,4
Carrie Underwood,False,42,8,40,Before He Cheats,60
Tim McGraw,False,46,41,41,If You're Reading This,11
Rascal Flatts,False,34,19,42,Take Me There,13
T-Pain Featuring Yung Joc,False,43,1,43,Buy U A Drank (Shawty Snappin'),35
Soulja Boy Tell'em Featuring I-15,False,58,44,44,Soulja Girl,3
Fergie,False,91,45,45,Clumsy,2
Taylor Swift,False,56,46,46,Our Song,4
