artist,isNew,last,peak,rank,title,week
BTS,False,2,1,1,Dynamite,5
Cardi B Featuring Megan Thee Stallion,False,1,1,2,WAP,7
Justin Bieber Featuring Chance The Rapper,True,0,3,3,Holy,1
Drake Featuring Lil Durk,False,3,2,4,Laugh Now Cry Later,6
24kGoldn Featuring iann dior,False,6,5,5,Mood,7
DaBaby Featuring Roddy Ricch,False,4,1,6,Rockstar,23
The Weeknd,False,5,1,7,Blinding Lights,43
Harry Styles,False,7,1,8,Watermelon Sugar,27
Jawsh 685 x Jason Derulo,False,8,7,9,Savage Love (Laxed - Siren Beat),15
Gabby Barrett Featuring Charlie Puth,False,11,10,10,I Hope,39
Lewis Capaldi,False,9,9,11,Before You Go,34
"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",False,10,2,12,Whats Poppin,33
Chris Brown & Young Thug,False,13,9,13,Go Crazy,20
DJ Khaled Featuring Drake,False,12,3,14,Popstar,10
Pop Smoke Featuring Lil Baby & DaBaby,False,15,6,15,For The Night,12
Internet Money & Gunna Featuring Don Toliver & NAV,False,22,16,16,Lemonade,6
Post Malone,False,16,1,17,Circles,56
SAINt JHN,False,14,4,18,Roses,27
Juice WRLD x Marshmello,False,17,2,19,Come & Go,11
Pop Smoke Featuring Lil Tjay,False,26,17,20,Mood Swings,12
Jason Aldean,False,21,21,21,Got What I Got,17
Lee Brice,False,19,19,22,One Of Them Girls,17
Harry Styles,False,18,6,23,Adore You,42
Moneybagg Yo,False,60,24,24,Said Sum,12
Dua Lipa,False,20,13,25,Break My Heart,26
Luke Combs,False,23,23,26,Lovin' On You,13
Kane Brown With Swae Lee & Khalid,False,25,22,27,Be Like That,11
Saweetie,False,24,20,28,Tap In,11
Kane Brown,False,31,29,29,Cool Again,17
Pop Smoke Featuring 50 Cent & Roddy Ricch,False,27,11,30,The Woo,12
JP Saxe Featuring Julia Michaels,False,30,27,31,If The World Was Ending,26
Dua Lipa,False,28,2,32,Don't Start Now,47
AJR,False,41,33,33,Bang!,12
Morgan Wallen,False,39,34,34,More Than My Hometown,15
Rod Wave Featuring ATR Son Son,False,32,12,35,Rags2Riches,13
Future Featuring Drake,False,33,2,36,Life Is Good,37
Surf Mesa Featuring Emilee,False,49,37,37,ily,18
Ava Max,False,57,38,38,Kings & Queens,7
Miley Cyrus,False,34,14,39,Midnight Sky,6
Morgan Wallen,False,43,16,40,Chasin' You,35
Lady Gaga & Ariana Grande,False,37,1,41,Rain On Me,18
Dan + Shay,False,45,42,42,I Should Probably Go To Bed,8
Jameson Rodgers,False,62,43,43,Some Girls,7
Maddie & Tae,False,38,22,44,Die From A Broken Heart,24
Juice WRLD,False,42,5,45,Wishing Well,11
Lil Baby & 42 Dugg,False,46,10,46,We Paid,21
Doja Cat Featuring Nicki Minaj,False,48,1,47,Say So,38
Megan Thee Stallion,False,40,1,48,Savage,28
Taylor Swift,False,52,1,49,Cardigan,9
Lil Mosey,False,47,8,50,Blueberry Faygo,33
Sam Smith,True,0,51,51,Diamonds,1
HARDY Featuring Lauren Alaina & Devin Dawson,False,56,52,52,One Beer,16
Topic & A7S,False,55,53,53,Breaking Me,9
Conan Gray,False,51,46,54,Heather,6
Maluma & The Weeknd,False,58,55,55,Hawai,5
Pop Smoke,False,83,52,56,What You Know Bout Love,3
Blake Shelton Featuring Gwen Stefani,False,66,56,57,Happy Anywhere,9
Machine Gun Kelly X blackbear,False,70,58,58,My Ex's Best Friend,6
Morgan Wallen,False,64,6,59,7 Summers,6
Money Man Featuring Lil Baby,False,68,60,60,24,6
Parker McCollum,False,73,61,61,Pretty Heart,11
Keith Urban Duet With P!nk,True,0,62,62,One Too Many,1
Tate McRae,False,69,63,63,You Broke Me First.,5
Doja Cat Featuring Gucci Mane,False,54,50,64,Like That,17
DJ Khaled Featuring Drake,False,74,8,65,Greece,10
BLACKPINK X Selena Gomez,False,61,13,66,Ice Cream,4
Tim McGraw,False,78,61,67,I Called Mama,8
Megan Thee Stallion,False,53,28,68,Girls In The Hood,13
Lil Baby,False,71,3,69,The Bigger Picture,15
Luke Combs Featuring Amanda Shires,True,0,70,70,Without You,1
"J Balvin, Dua Lipa, Bad Bunny & Tainy",False,80,63,71,Un Dia (One Day),9
YoungBoy Never Broke Again,False,50,50,72,Kacey Talk,6
Chris Stapleton,False,89,57,73,Starting Over,4
Polo G,False,84,61,74,Martin & Gina,8
Marshmello & Demi Lovato,False,36,36,75,OK Not To Be OK,2
"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",False,75,64,76,Relacion,3
Russell Dickerson,False,87,77,77,Love You Like I Used To,3
Juice WRLD & The Weeknd,False,79,8,78,Smile,7
Jon Pardi,False,93,79,79,Ain't Always The Cowboy,4
Lil Tecca & Lil Uzi Vert,True,0,80,80,Dolly,1
SZA Featuring Ty Dolla $ign,False,77,29,81,Hit Different,3
Maroon 5,False,63,41,82,Nobody's Love,9
Matt Stell,False,94,83,83,Everywhere But On,3
Ozuna x Karol G x Myke Towers,False,85,76,84,Caramelo,6
Chloe X Halle,False,86,63,85,Do It,6
Calvin Harris X The Weeknd,False,82,38,86,Over Now,4
Gunna Featuring Young Thug,False,92,38,87,Dollaz On My Head,16
VEDO,False,95,88,88,You Got It,2
YoungBoy Never Broke Again Featuring Lil Wayne,False,35,35,89,My Window,2
Lil Tecca & Polo G Featuring Lil Durk,True,0,90,90,When You Down,1
Anitta Featuring Cardi B & Myke Towers,True,0,91,91,Me Gusta,1
YFN Lucci,True,0,92,92,Wet. (She Got That...),1
Sada Baby Featuring Nicki Minaj,True,0,93,93,Whole Lotta Choppas,1
Chase Rice,False,91,91,94,Lonely If You Are,6
DaBaby Featuring Young Thug,True,0,95,95,Blind,1
Lil Durk Featuring Lil Baby & Polo G,False,97,43,96,3 Headed Goat,13
YoungBoy Never Broke Again,False,44,44,97,Drug Addiction,2
Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,False,99,93,98,La Jeepeta,7
Jhene Aiko Featuring H.E.R.,False,0,24,99,B.S.,8
Big Sean Featuring Post Malone,False,0,65,100,Wolves,2
