artist,isNew,last,peak,rank,title,week
Kanye West Featuring Jamie Foxx,False,1,1,1,Gold Digger,10
Mariah Carey,False,2,2,2,Shake It Off,10
Bow Wow Featuring Ciara,False,4,3,3,Like You,9
The Black Eyed Peas,False,7,4,4,My Humps,7
Mariah Carey,False,3,1,5,We Belong Together,25
50 Cent Feat. Mobb Deep,False,9,6,6,Outta Control (Remix),11
The Pussycat Dolls Featuring Busta Rhymes,False,6,2,7,Don't Cha,22
Green Day,False,10,8,8,Wake Me Up When September Ends,9
Missy Elliott Featuring Ciara & Fat Man Scoop,False,5,3,9,Lose Control,20
David Banner,False,14,10,10,Play,11
Weezer,False,12,11,11,Beverly Hills,25
Rihanna,False,8,2,12,Pon de Replay,17
Fall Out Boy,False,15,8,13,"Sugar, We're Goin' Down",14
Lifehouse,False,13,5,14,You And Me,33
Bow Wow Featuring Omarion,False,11,4,15,Let Me Hold You,19
Kelly Clarkson,False,17,6,16,Behind These Hazel Eyes,24
D.H.T.,False,16,8,17,Listen To Your Heart,18
Gorillaz,False,19,14,18,Feel Good Inc,19
The Black Eyed Peas,False,18,14,19,Don't Lie,8
Young Jeezy Featuring Akon,False,26,20,20,Soul Survivor,5
Gwen Stefani,False,20,13,21,Cool,12
Pretty Ricky,False,25,22,22,Your Body,9
Kelly Clarkson,False,34,23,23,Because Of You,5
Ashlee Simpson,False,71,24,24,Boyfriend,2
Nickelback,False,42,25,25,Photograph,4
Shakira Feat. Alejandro Sanz,False,23,23,26,La Tortura,22
Natasha Bedingfield,False,22,17,27,These Words,14
Ludacris Featuring Bobby Valentino,False,21,9,28,Pimpin' All Over The World,17
Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,False,32,29,29,Badd,12
Green Day,False,27,19,30,Holiday,26
Chris Brown,False,46,31,31,Run It!,6
Gwen Stefani,False,24,1,32,Hollaback Girl,27
Kelly Clarkson,False,30,2,33,Since U Been Gone,42
Papa Roach,False,28,15,34,Scars,34
The Click Five,False,31,11,35,Just The Girl,10
The Killers,False,33,10,36,Mr. Brightside,34
Destiny's Child,False,29,14,37,Cater 2 U,23
Akon,False,45,38,38,Belly Dancer (Bananza),8
The Black Eyed Peas,False,36,3,39,Don't Phunk With My Heart,24
Sara Evans,False,38,38,40,A Real Fine Place To Start,13
T-Pain,False,50,41,41,I'm Sprung,6
Gretchen Wilson,False,47,42,42,All Jacked Up,7
Lyfe Jennings,False,40,40,43,Must Be Nice,17
Fat Joe Featuring Nelly,False,35,9,44,Get It Poppin',18
Frankie J,False,72,45,45,More Than Words,3
Montgomery Gentry,False,52,46,46,Something To Be Proud Of,9
Marques Houston,False,51,47,47,Naked,6
Rob Thomas,False,44,6,48,Lonely No More,33
Foo Fighters,False,43,18,49,Best Of You,21
Craig Morgan,False,55,50,50,Redneck Yacht Club,9
Toby Keith,False,48,28,51,As Good As I Once Was,18
Twista Featuring Trey Songz,False,59,52,52,Girl Tonite,4
Brad Paisley,False,37,28,53,Alcohol,14
Brooks & Dunn,False,39,37,54,Play Something Country,14
"Damian ""Jr. Gong"" Marley",False,58,55,55,Welcome To Jamrock,10
Rob Thomas,False,57,52,56,This Is How A Heart Breaks,12
Josh Gracin,False,60,57,57,Stay With Me (Brass Bed),8
