artist,isNew,last,peak,rank,title,week
Drake,True,0,1,1,God's Plan,1
Ed Sheeran,False,2,1,2,Perfect,22
Camila Cabello Featuring Young Thug,False,1,1,3,Havana,24
Post Malone Featuring 21 Savage,False,3,1,4,Rockstar,19
Bruno Mars & Cardi B,False,4,3,5,Finesse,4
Halsey,False,5,5,6,Bad At Love,21
Drake,True,0,7,7,Diplomatic Immunity,1
Dua Lipa,False,8,8,8,New Rules,26
Imagine Dragons,False,6,4,9,Thunder,39
G-Eazy Featuring A$AP Rocky & Cardi B,False,7,4,10,No Limit,20
"Migos, Nicki Minaj & Cardi B",False,10,6,11,MotorSport,13
Bebe Rexha & Florida Georgia Line,False,17,12,12,Meant To Be,14
Sam Smith,False,9,4,13,Too Good At Goodbyes,20
NF,False,14,14,14,Let You Down,15
Kendrick Lamar Featuring Zacari,False,12,11,15,Love.,31
G-Eazy & Halsey,False,15,15,16,Him & I,8
Lil Pump,False,11,3,17,Gucci Gang,20
6ix9ine,False,13,12,18,Gummo,11
Post Malone,False,20,16,19,I Fall Apart,18
Cardi B Featuring 21 Savage,False,16,14,20,Bartier Cardi,5
Charlie Puth,False,22,21,21,How Long,16
Ed Sheeran,False,21,1,22,Shape Of You,55
Cardi B,False,19,1,23,Bodak Yellow (Money Moves),30
Gucci Mane Featuring Migos,False,24,11,24,I Get The Bag,23
Portugal. The Man,False,23,4,25,Feel It Still,32
Selena Gomez X Marshmello,False,25,20,26,Wolves,14
A$AP Ferg Featuring Nicki Minaj,False,27,26,27,Plain Jane,18
Imagine Dragons,False,26,4,28,Believer,51
Miguel Featuring Travis Scott,False,33,29,29,Sky Walker,18
Taylor Swift Featuring Ed Sheeran & Future,False,18,18,30,End Game,10
Kodak Black Featuring XXXTENTACION,False,36,31,31,Roll In Peace,23
Demi Lovato,False,28,6,32,Sorry Not Sorry,29
Justin Timberlake,False,29,9,33,Filthy,3
Eminem Featuring Ed Sheeran,False,34,11,34,River,6
Khalid,False,32,18,35,Young Dumb & Broke,28
Thomas Rhett,False,35,35,36,Marry Me,8
Camila Cabello,False,30,30,37,Never Be The Same,6
MAX Featuring gnash,False,41,38,38,Lights Down Low,16
Offset & Metro Boomin,False,43,39,39,Ric Flair Drip,13
N*E*R*D & Rihanna,False,40,40,40,Lemon,12
Maroon 5 Featuring SZA,False,31,9,41,What Lovers Do,22
Lil Uzi Vert Featuring Nicki Minaj,False,37,24,42,The Way Life Goes,22
"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",False,64,43,43,KEKE,2
J Balvin & Willy William Featuring Beyonce,False,39,3,44,Mi Gente,30
Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,False,42,40,45,Let Me Go,18
Logic Featuring Alessia Cara & Khalid,False,45,3,46,1-800-273-8255,39
21 Savage,False,38,12,47,Bank Account,29
Charlie Puth,False,44,5,48,Attention,40
Russell Dickerson,False,49,49,49,Yours,15
French Montana Featuring Swae Lee,False,48,3,50,Unforgettable,42
YoungBoy Never Broke Again,False,71,51,51,Outside Today,2
Migos,False,60,52,52,Stir Fry,5
"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",False,51,46,53,Pills And Automobiles,20
Kendrick Lamar & SZA,False,53,43,54,All The Stars,3
Macklemore Featuring Kesha,False,54,54,55,Good Old Days,14
Bazzi,True,0,56,56,Mine,1
Lil Skies Featuring Landon Cube,False,55,55,57,Nowadays,3
Famous Dex Featuring A$AP Rocky,False,66,58,58,Pick It Up,11
LANCO,False,65,45,59,Greatest Love Story,21
Old Dominion,False,59,59,60,Written In The Sand,10
YoungBoy Never Broke Again,False,78,61,61,No Smoke,8
Chris Young,False,61,61,62,Losing Sleep,18
Brett Young,False,52,46,63,Like I Loved You,18
Scotty McCreery,False,83,64,64,Five More Minutes,8
