artist,isNew,last,peak,rank,title,week
Lizzo,False,1,1,1,Truth Hurts,21
Shawn Mendes & Camila Cabello,False,2,1,2,Senorita,14
Lewis Capaldi,False,4,3,3,Someone You Loved,20
Lil Tecca,False,6,4,4,Ran$om,17
Chris Brown Featuring Drake,False,7,5,5,No Guidance,16
Lil Nas X,False,5,5,6,Panini,14
Billie Eilish,False,3,1,7,Bad Guy,26
Post Malone,False,9,4,8,Circles,4
Post Malone Featuring Young Thug,False,8,3,9,Goodbyes,12
Lil Nas X Featuring Billy Ray Cyrus,False,10,1,10,Old Town Road,30
Ed Sheeran & Justin Bieber,False,11,2,11,I Don't Care,20
Khalid,False,12,3,12,Talk,33
Post Malone & Swae Lee,False,14,1,13,Sunflower (Spider-Man: Into The Spider-Verse),49
Jonas Brothers,False,15,1,14,Sucker,30
Ed Sheeran Featuring Khalid,False,16,15,15,Beautiful People,13
Drake Featuring Rick Ross,False,18,7,16,Money In The Grave,15
DaBaby,True,0,17,17,INTRO,1
DaBaby,False,20,7,18,Suge,26
Ariana Grande & Social House,False,19,8,19,Boyfriend,8
"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",False,22,11,20,Hot Girl Summer,7
Lil Baby & DaBaby,False,27,21,21,Baby,10
Maroon 5,True,0,22,22,Memories,1
Taylor Swift,False,21,2,23,You Need To Calm Down,15
Saweetie,False,28,21,24,My Type,13
Post Malone Featuring Ozzy Osbourne & Travis Scott,False,17,8,25,Take What You Want,3
Sam Smith,False,29,26,26,How Do You Sleep?,10
Sam Smith & Normani,False,30,7,27,Dancing With A Stranger,37
Jonas Brothers,False,38,28,28,Only Human,15
Wale Featuring Jeremih,False,35,29,29,On Chill,7
Blanco Brown,False,25,14,30,The Git Up,16
Shawn Mendes,False,23,2,31,If I Can't Have You,21
SHAED,False,34,32,32,Trampoline,17
Post Malone,False,24,2,33,Wow.,40
Halsey,False,32,1,34,Without Me,51
Young Thug Featuring Gunna,False,39,26,35,Hot,6
Post Malone Featuring DaBaby,False,26,16,36,Enemies,3
NLE Choppa,False,40,37,37,Camelot,2
YNW Melly & 9lokknine,False,59,38,38,223's,3
Chris Lane,False,47,39,39,I Don't Know About You,12
"Young Thug, J. Cole & Travis Scott",False,36,12,40,The London,18
Megan Thee Stallion Featuring DaBaby,False,43,36,41,Cash Shit,14
Polo G Featuring Lil Tjay,False,37,11,42,Pop Out,27
Lizzo,False,50,41,43,Good As Hell,5
Taylor Swift,False,49,10,44,Lover,6
Luke Combs,False,44,21,45,Beer Never Broke My Heart,21
Dan + Shay,False,46,24,46,Speechless,40
Marshmello & Kane Brown,False,52,42,47,One Thing Right,14
Post Malone,False,33,18,48,Saint-Tropez,3
NF,False,53,49,49,Time,10
Luke Bryan,False,41,31,50,Knockin' Boots,22
Dierks Bentley,False,51,51,51,Living,9
"Ariana Grande, Miley Cyrus & Lana Del Rey",False,13,13,52,Don't Call Me Angel (Charlie's Angels),2
