artist,isNew,last,peak,rank,title,week
Robin Thicke Featuring T.I. + Pharrell,False,1,1,1,Blurred Lines,14
Miley Cyrus,False,3,2,2,We Can't Stop,7
Imagine Dragons,False,4,3,3,Radioactive,47
Daft Punk Featuring Pharrell Williams,False,2,2,4,Get Lucky,14
Bruno Mars,False,7,5,5,Treasure,10
Macklemore & Ryan Lewis Featuring Ray Dalton,False,5,1,6,Can't Hold Us,24
Florida Georgia Line Featuring Nelly,False,6,4,7,Cruise,42
Jay Z Featuring Justin Timberlake,False,8,8,8,Holy Grail,2
Anna Kendrick,False,10,9,9,Cups (Pitch Perfect's When I'm Gone),30
Justin Timberlake,False,9,2,10,Mirrors,23
Macklemore & Ryan Lewis Featuring Mary Lambert,False,11,11,11,Same Love,19
Maroon 5,False,14,12,12,Love Somebody,9
Zedd Featuring Foxes,False,13,13,13,Clarity,18
Ariana Grande Featuring Mac Miller,False,15,9,14,The Way,17
Selena Gomez,False,12,6,15,Come & Get It,15
Capital Cities,False,19,16,16,Safe And Sound,12
P!nk Featuring Nate Ruess,False,16,1,17,Just Give Me A Reason,23
Jason Derulo,False,20,18,18,The Other Side,14
Calvin Harris Featuring Ellie Goulding,False,17,17,19,I Need Your Love,14
Rocko Featuring Future & Rick Ross,False,29,20,20,U.O.E.N.O.,15
Icona Pop Featuring Charli XCX,False,18,7,21,I Love It,25
Hunter Hayes,False,25,19,22,I Want Crazy,15
J. Cole Featuring Miguel,False,21,19,23,Power Trip,23
Macklemore & Ryan Lewis Featuring Wanz,False,28,1,24,Thrift Shop,42
Fall Out Boy,False,24,13,25,My Songs Know What You Did In The Dark (Light Em Up),24
Phillip Phillips,False,32,26,26,"Gone, Gone, Gone",20
Ciara,False,22,22,27,Body Party,13
Randy Houser,False,34,28,28,Runnin' Outta Moonlight,11
Luke Bryan,False,26,18,29,Crash My Party,15
Rihanna Featuring Mikky Ekko,False,27,3,30,Stay,24
Bruno Mars,False,31,1,31,When I Was Your Man,31
Blake Shelton Featuring Pistol Annies & Friends,False,30,12,32,Boys 'round Here,17
Wale Featuring Tiara Thomas Or Rihanna,False,33,21,33,Bad,23
AWOLNATION,False,36,30,34,Sail,46
The FiNATTiCZ,False,88,35,35,Don't Drop That Thun Thun!,2
Darius Rucker,False,35,15,36,Wagon Wheel,24
Mariah Carey Featuring Miguel,False,23,15,37,#Beautiful,11
Florida Georgia Line,False,40,38,38,Round Here,6
Justin Timberlake,False,47,39,39,Take Back The Night,2
Ke$ha Featuring will.i.am Or Juicy J,False,41,40,40,Crazy Kids,8
Kip Moore,False,42,41,41,Hey Pretty Girl,18
Brett Eldredge,False,37,37,42,Don't Ya,9
The Lumineers,False,38,3,43,Ho Hey,59
Carrie Underwood,False,46,44,44,See You Again,12
"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",False,48,45,45,Tapout,11
Lana Del Rey & Cedric Gervais,False,72,46,46,Summertime Sadness,2
The Band Perry,False,45,43,47,DONE.,19
Tyler Farr,False,51,48,48,Redneck Crazy,8
Lil Wayne Featuring 2 Chainz,False,43,38,49,Rich As F**k,18
Rihanna Featuring David Guetta,False,52,50,50,Right Now,5
J. Dash,False,55,51,51,Wop,7
Avicii,False,59,52,52,Wake Me Up!,4
"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",False,49,37,53,No New Friends (SFTB Remix),13
Zac Brown Band,False,53,53,54,Jump Right In,13
Keith Urban,False,62,55,55,Little Bit Of Everything,9
J. Cole Featuring TLC,False,61,56,56,Crooked Smile,5
Easton Corbin,False,57,57,57,All Over The Road,11
Danielle Bradbery,True,0,58,58,The Heart Of Dixie,1
Imagine Dragons,False,63,59,59,Demons,18
JAY-Z,False,39,39,60,Tom Ford,2
Billy Currington,False,66,61,61,Hey Girl,9
Sage The Gemini,True,0,62,62,Red Nose,1
Lorde,False,74,63,63,Royals,3
Sean Kingston Featuring Chris Brown & Wiz Khalifa,False,58,52,64,Beat It,13
Thomas Rhett,False,75,65,65,It Goes Like This,6
Austin Mahone,False,73,66,66,What About Love,6
"Major Lazer Featuring Bruno Mars, Tyga & Mystic",False,69,67,67,Bubble Butt,6
Panic! At The Disco Featuring Lolo,True,0,68,68,Miss Jackson,1
French Montana,False,76,69,69,Ain't Worried About Nothin,5
OneRepublic,False,71,32,70,Counting Stars,5
Sara Bareilles,False,82,61,71,Brave,6
Karmin,False,98,72,72,Acapella,2
Jay Z Featuring Rick Ross,False,64,64,73,F*ckwithmeyouknowigotit,2
Jake Owen,False,68,46,74,Anywhere With You,18
Ciara Featuring Nicki Minaj,False,44,44,75,I'm Out,3
Lee Brice,False,67,67,76,Parking Lot Party,4
Jason Aldean,False,90,77,77,Night Train,3
Justin Moore,False,80,78,78,Point At You,8
Miguel,False,79,69,79,How Many Drinks?,14
Demi Lovato,True,0,80,80,Made In The USA,1
Britney Spears,False,54,54,81,Ooh La La,5
2 Chainz Featuring Pharrell,False,85,67,82,Feds Watching,3
Avenged Sevenfold,True,0,83,83,Hail To The King,1
Brad Paisley,False,70,46,84,Beat This Summer,19
Fifth Harmony,True,0,85,85,Miss Movin' On,1
Labrinth Featuring Emeli Sande,False,96,86,86,Beneath Your Beautiful,6
Kelly Clarkson,False,77,65,87,People Like Us,10
David Guetta Featuring Ne-Yo & Akon,False,86,64,88,Play Hard,8
The Neighbourhood,False,97,89,89,Sweater Weather,6
Lady Antebellum,False,93,90,90,Goodbye Town,4
John Mayer,True,0,91,91,Wildfire,1
B.o.B Featuring 2 Chainz,False,99,65,92,HeadBand,6
Lana Del Rey,False,89,22,93,Young And Beautiful,13
Avril Lavigne,False,78,20,94,Here's To Never Growing Up,15
PSY,False,94,5,95,Gentleman,15
Wale Featuring Sam Dew,False,95,89,96,LoveHate Thing,3
Chris Young,True,0,97,97,Aw Naw,1
Rich Homie Quan,True,0,98,98,Type Of Way,1
Chris Brown,False,87,31,99,Fine China,16
Paramore,False,0,83,100,Still Into You,2
