artist,isNew,last,peak,rank,title,week
The Black Eyed Peas,False,1,1,1,Boom Boom Pow,11
Lady Gaga,False,2,1,2,Poker Face,23
Jamie Foxx Featuring T-Pain,False,3,2,3,Blame It,19
Glee Cast,True,0,4,4,Don't Stop Believin',1
Pitbull,False,4,4,5,I Know You Want Me (Calle Ocho),13
Linkin Park,True,0,6,6,New Divide,1
Kid Cudi,False,5,3,7,Day 'N' Nite,19
Beyonce,False,6,5,8,Halo,18
Jeremih,False,9,9,9,Birthday Sex,7
Katy Perry,False,13,10,10,Waking Up In Vegas,4
Kris Allen,True,0,11,11,No Boundaries,1
Sean Kingston,False,18,12,12,Fire Burning,3
Keri Hilson Featuring Kanye West & Ne-Yo,False,14,13,13,Knock You Down,9
3OH!3,False,7,7,14,Don't Trust Me,24
Miley Cyrus,False,11,4,15,The Climb,12
Kris Allen,True,0,16,16,Heartless,1
Flo Rida Featuring Wynter,False,8,5,17,Sugar,10
Shinedown,False,15,14,18,Second Chance,26
Adam Lambert,True,0,19,19,Mad World,1
Keith Urban,False,51,20,20,Kiss A Girl,11
Flo Rida,False,12,1,21,Right Round,17
Lady Gaga,False,27,22,22,LoveGame,6
Soulja Boy Tell 'em Featuring Sammie,False,10,3,23,Kiss Me Thru The Phone,22
David Cook,True,0,24,24,Permanent,1
Soulja Boy Tell'em,False,20,19,25,Turn My Swag On,12
Lady Gaga Featuring Colby O'Donis,False,21,1,26,Just Dance,42
Jason Mraz,False,33,6,27,I'm Yours,58
The All-American Rejects,False,19,4,28,Gives You Hell,28
T.I. Featuring Justin Timberlake,False,16,2,29,Dead And Gone,25
Kelly Clarkson,False,22,1,30,My Life Would Suck Without You,19
The Fray,False,25,7,31,You Found Me,27
Kelly Clarkson,False,23,23,32,I Do Not Hook Up,6
Kristinia DeBarge,False,30,30,33,Goodbye,5
Taylor Swift,False,24,4,34,Love Story,37
Green Day,False,28,28,35,Know Your Enemy,6
Britney Spears,False,26,19,36,If U Seek Amy,15
Kris Allen,True,0,37,37,Ain't No Sunshine,1
Zac Brown Band,False,38,38,38,Whatever It Is,11
Brad Paisley,False,34,28,39,Then,10
Nickelback,False,36,35,40,If Today Was Your Last Day,10
P!nk,False,40,40,41,Please Don't Leave Me,6
Rob Thomas,True,0,42,42,Her Diamonds,1
Sugarland,False,41,33,43,It Happens,12
Charice,True,0,44,44,Note To God,1
Lady Antebellum,False,48,45,45,I Run To You,10
Dierks Bentley,False,49,46,46,Sideways,8
Taylor Swift,False,46,12,47,You Belong With Me,5
Kanye West,False,35,2,48,Heartless,29
Jason Aldean,False,42,29,49,She's Country,19
The Black Eyed Peas,True,0,50,50,Imma Be,1
Pleasure P,False,47,42,51,Boyfriend #2,10
Jesse McCartney Featuring Ludacris,False,39,26,52,How Do You Sleep?,16
Plain White T's,False,43,34,53,"1, 2, 3, 4",18
Maino Featuring T-Pain,False,55,39,54,All The Above,13
Eminem,False,29,9,55,We Made You,6
Adam Lambert,True,0,56,56,A Change Is Gonna Come,1
Montgomery Gentry,False,54,54,57,One In Every Crowd,11
Kellie Pickler,False,57,48,58,Best Days Of Your Life,7
Daughtry,False,31,15,59,No Surprise,3
Drake,False,70,60,60,Best I Ever Had,3
Kevin Rudolf Featuring Rick Ross,False,58,58,61,Welcome To The World,6
Kings Of Leon,False,53,53,62,Use Somebody,17
Theory Of A Deadman,False,60,60,63,Not Meant To Be,7
Kenny Chesney,False,65,64,64,Out Last Night,6
Billy Currington,False,67,65,65,People Are Crazy,4
Kris Allen,True,0,66,66,Apologize,1
Hurricane Chris Featuring SupaSTAAR,False,74,67,67,Halle Berry (She's Fine),4
Carrie Underwood Featuring Randy Travis,False,52,9,68,I Told You So,15
The Ting Tings,False,61,52,69,That's Not My Name,20
Alan Jackson,False,64,64,70,Sissy's Song,7
Jason Mraz & Colbie Caillat,False,62,48,71,Lucky,20
Adam Lambert,True,0,72,72,No Boundaries,1
Jason Michael Carroll,False,68,68,73,Where I'm From,7
Seether,False,63,63,74,Careless Whisper,12
Young Money,False,84,75,75,Every Girl,3
Carolina Liar,False,71,69,76,Show Me What I'm Looking For,6
Jordin Sparks,False,32,32,77,Battlefield,2
Rascal Flatts,False,56,11,78,Here Comes Goodbye,13
Carrie Underwood,False,0,21,79,Home Sweet Home,3
The Lonely Island Featuring T-Pain,False,77,65,80,I'm On A Boat,15
Eli Young Band,False,69,69,81,Always The Love Songs,10
Adam Lambert,True,0,82,82,One,1
Rodney Atkins,False,75,44,83,It's America,14
David Cook,False,0,63,84,Come Back To Me,2
Eminem,True,0,85,85,Insane,1
Gorilla Zoe,False,78,78,86,Echo,4
Darius Rucker,False,91,87,87,Alright,2
F.L.Y. (Fast Life Yungstaz),False,95,88,88,Swag Surfin',3
Ciara Featuring Justin Timberlake,False,59,10,89,Love Sex Magic,11
Asher Roth,False,66,12,90,I Love College,15
Birdman Featuring Lil Wayne,False,89,65,91,Always Strapped,7
Miley Cyrus,False,72,18,92,Hoedown Throwdown,11
Maxwell,False,83,83,93,Pretty Wings,4
Kris Allen,True,0,94,94,Falling Slowly,1
Madcon,False,81,79,95,Beggin',6
Yung L.A. Featuring Young Dro & T.I.,False,80,47,96,Ain't I,17
Toby Keith,False,92,92,97,Lost You Anyway,4
Glee Cast,True,0,98,98,Rehab,1
Kanye West Featuring Young Jeezy,False,82,81,99,Amazing,4
Ciara Featuring Young Jeezy,False,73,66,100,Never Ever,14
