artist,isNew,last,peak,rank,title,week
Janet,False,1,1,1,All For You,8
Destiny's Child,False,2,2,2,Survivor,8
Dido,False,3,3,3,Thank You,17
Lifehouse,False,6,4,4,Hanging By A Moment,13
Nelly Featuring City Spud,False,8,5,5,Ride Wit Me,11
Case,False,4,4,6,Missing You,13
Shaggy Featuring Rayvon,False,5,1,7,Angel,19
Joe Featuring Mystikal,False,9,1,8,Stutter,18
Uncle Kracker,False,13,9,9,Follow Me,9
"Christina Aguilera, Lil' Kim, Mya & P!nk",False,19,10,10,Lady Marmalade,4
Crazy Town,False,7,1,11,Butterfly,18
Lenny Kravitz,False,12,4,12,Again,25
Tamia,False,10,10,13,Stranger In My House,17
City High,False,20,14,14,What Would You Do?,7
Olivia,False,16,15,15,Bizounce,8
Aerosmith,False,14,7,16,Jaded,15
Moby Featuring Gwen Stefani,False,18,17,17,South Side,23
Ja Rule Featuring Lil' Mo & Vita,False,17,8,18,Put It On Me,20
Sunshine Anderson,False,25,19,19,Heard It All Before,9
Nelly Furtado,False,24,20,20,I'm Like A Bird,10
"Missy ""Misdemeanor"" Elliott",False,29,21,21,Get Ur Freak On,7
K-Ci & JoJo,False,15,11,22,Crazy,22
S Club 7,False,23,23,23,Never Had A Dream Come True,10
Jennifer Lopez,False,27,24,24,Play,5
Lee Ann Womack,False,22,14,25,I Hope You Dance,35
matchbox twenty,False,21,5,26,If You're Gone,29
Eden's Crush,False,11,8,27,Get Over Yourself,6
R. Kelly Featuring Jay-Z,False,31,28,28,Fiesta,6
Musiq Soulchild,False,28,24,29,Love,12
OutKast,False,30,30,30,"So Fresh, So Clean",10
Brooks & Dunn,False,32,31,31,Ain't Nothing 'Bout You,9
Train,False,37,32,32,Drops Of Jupiter (Tell Me),8
Travis Tritt,False,33,33,33,It's A Great Day To Be Alive,10
QB Finest Featuring Nas & Bravehearts,False,34,26,34,Oochie Wally,10
112,False,51,35,35,Peaches & Cream,4
Jessica Andrews,False,35,28,36,Who I Am,15
Jagged Edge,False,26,9,37,Promise,20
Tim McGraw,False,40,38,38,Grown Men Don't Cry,6
Kenny Chesney,False,41,39,39,Don't Happen Twice,9
Dixie Chicks,False,43,40,40,If I Fall You're Going Down With Me,8
Lil' Mo Featuring Fabolous,False,54,41,41,Superwoman Pt. II,6
Tank,False,42,42,42,Maybe I Deserve,8
Faith Hill,False,38,6,43,The Way You Love Me,53
Ricky Martin Duet With Christina Aguilera,False,36,13,44,Nobody Wants To Be Lonely,15
Mark McGuinn,False,49,45,45,Mrs. Steven Rudy,7
The Corrs,False,39,34,46,Breathless,15
India.Arie,False,53,47,47,Video,6
Diamond Rio,False,44,29,48,One More Day,16
