artist,isNew,last,peak,rank,title,week
B.o.B Featuring Bruno Mars,False,2,1,1,Nothin' On You,12
Rihanna,False,1,1,2,Rude Boy,10
Train,False,3,3,3,"Hey, Soul Sister",29
Taio Cruz Featuring Ludacris,False,4,1,4,Break Your Heart,8
Lady Antebellum,False,6,2,5,Need You Now,36
Jason Derulo,False,5,5,6,In My Head,19
Lady Gaga Featuring Beyonce,False,7,3,7,Telephone,21
Usher Featuring will.i.am,False,10,8,8,OMG,3
Ke$ha,False,19,9,9,Your Love Is My Drug,10
Adam Lambert,False,23,10,10,Whataya Want From Me,18
The Black Eyed Peas,False,8,1,11,Imma Be,20
B.o.B Featuring Hayley Williams,True,0,12,12,Airplanes,1
Ludacris Featuring Nicki Minaj,False,16,13,13,My Chick Bad,8
The Script,False,13,13,14,Breakeven,20
Trey Songz Featuring Fabolous,False,11,9,15,Say Aah,23
Justin Bieber Featuring Ludacris,False,9,5,16,Baby,13
Jay-Z + Mr. Hudson,False,17,17,17,Young Forever,14
Ke$ha,False,15,1,18,TiK ToK,28
Timbaland Featuring Justin Timberlake,False,12,11,19,Carry Out,20
Drake,False,22,17,20,Over,6
Young Money Featuring Lloyd,False,14,2,21,BedRock,21
OneRepublic,False,18,18,22,All The Right Moves,28
Christina Aguilera,True,0,23,23,Not Myself Tonight,1
Lady Gaga,False,21,2,24,Bad Romance,25
Usher Featuring Plies,False,26,25,25,Hey Daddy (Daddy's Home),14
"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",False,25,25,26,I Made It (Cash Money Heroes),11
Lady Antebellum,False,31,27,27,American Honey,14
Lady Gaga,False,50,28,28,Alejandro,3
Ludacris,False,24,6,29,How Low,19
Kris Allen,False,30,18,30,Live Like We're Dying,25
Sean Kingston & Justin Bieber,False,33,30,31,Eenie Meenie,4
Glee Cast,True,0,32,32,Gives You Hell,1
Michael Buble,False,34,25,33,Haven't Met You Yet,29
Timbaland Featuring Drake,False,29,23,34,Say Something,15
Glee Cast Featuring Jonathan Groff,True,0,35,35,Hello,1
La Roux,False,48,36,36,Bulletproof,7
Selena Gomez & The Scene,False,40,29,37,Naturally,17
David Guetta Featuring Akon,False,32,5,38,Sexy Chick,37
Iyaz,False,39,39,39,Solo,10
The Black Eyed Peas,False,38,1,40,I Gotta Feeling,45
Orianthi,False,35,17,41,According To You,20
Joe Nichols,False,44,42,42,Gimmie That Girl,8
Spose,False,37,37,43,I'm Awesome,5
Zac Brown Band,False,45,40,44,Highway 20 Ride,14
Usher Featuring Nicki Minaj,False,43,43,45,Lil Freak,7
John Mayer,False,42,34,46,Heartbreak Warfare,19
Monica,False,49,44,47,Everything To Me,10
"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",False,64,48,48,All I Do Is Win,9
Glee Cast,True,0,49,49,Hello Goodbye,1
Trey Songz,False,53,50,50,Neighbors Know My Name,8
Jamie Foxx Featuring Justin Timberlake & T .I.,False,28,28,51,Winner,2
Miley Cyrus,False,27,16,52,When I Look At You,10
Timbaland Featuring Katy Perry,False,59,53,53,If We Ever Meet Again,5
Ke$ha Featuring 3OH!3,False,36,7,54,Blah Blah Blah,15
Miranda Lambert,False,66,55,55,The House That Built Me,4
Taylor Swift,False,41,2,56,Today Was A Fairytale,13
Diddy - Dirty Money Featuring T.I.,False,54,34,57,Hello Good Morning,3
Chris Young,False,63,58,58,The Man I Want To Be,7
Kenny Chesney,False,61,59,59,Ain't Back Yet,7
Travie McCoy Featuring Bruno Mars,False,71,60,60,Billionaire,3
Daughtry,False,51,36,61,Life After You,20
Lifehouse,False,52,50,62,Halfway Gone,19
Lloyd Banks Featuring Juelz Santana,False,69,63,63,"Beamer, Benz, Or Bentley",8
Jaron And The Long Road To Love,False,70,64,64,Pray For You,4
Easton Corbin,False,56,42,65,A Little More Country Than That,15
Glee Cast,True,0,66,66,"Hello, I Love You",1
Young Money Featuring Gucci Mane,False,57,48,67,Steady Mobbin',15
T.I.,False,65,44,68,I'm Back,5
Gucci Mane,False,60,53,69,Lemonade,11
Lil Wayne Featuring Eminem,False,62,18,70,Drop The World,16
Luke Bryan,False,74,71,71,Rain Is A Good Thing,4
Keith Urban,False,58,58,72,'Til Summer Comes Around,14
Carrie Underwood,False,55,41,73,Temporary Home,17
Eric Church,False,72,72,74,Hell On The Heart,7
Young Money,False,75,75,75,Roger That,4
Nickelback,False,84,76,76,This Afternoon,2
Blake Shelton Featuring Trace Adkins,False,68,40,77,Hillbilly Bone,17
Rascal Flatts,False,73,52,78,Unstoppable,11
Steel Magnolia,False,79,79,79,Keep On Lovin' You,7
Jack Johnson,False,20,20,80,You And Your Heart,2
Colbie Caillat,False,89,81,81,I Never Told You,4
Justin Moore,False,77,77,82,Backwoods,8
Alicia Keys,False,88,83,83,Un-Thinkable (I'm Ready),2
Taylor Swift,False,78,9,84,Fearless,15
George Strait,False,90,85,85,I Gotta Get To You,5
Usher,False,91,71,86,There Goes My Baby,5
Martina McBride,False,86,86,87,Wrong Baby Wrong,4
Robin Thicke,False,76,54,88,Sex Therapy,18
Clay Walker,False,93,89,89,She Won't Be Lonely Long,3
Mary J. Blige,False,83,55,90,I Am,19
Roscoe Dash Featuring Soulja Boy Tell'em,False,81,46,91,All The Way Turnt Up,12
Jason Aldean,True,0,92,92,Crazy Town,1
Waka Flocka Flame,False,82,62,93,O Let's Do It,10
Jason Derulo,False,80,33,94,Ridin' Solo,7
Pearl Jam,False,96,78,95,Just Breathe,14
Kelly Clarkson,False,99,96,96,All I Ever Wanted,2
Breaking Benjamin,False,97,97,97,Give Me A Sign (Forever And Ever),2
Jay-Z + Swizz Beatz,False,85,37,98,On To The Next One,14
Billy Currington,False,95,57,99,That's How Country Boys Roll,20
Brad Paisley,True,0,100,100,Water,1
