artist,isNew,last,peak,rank,title,week
Rihanna Featuring Calvin Harris,False,1,1,1,We Found Love,9
LMFAO,False,2,2,2,Sexy And I Know It,12
Adele,False,3,1,3,Someone Like You,20
David Guetta Featuring Usher,False,4,4,4,Without You,12
Bruno Mars,False,9,5,5,It Will Rain,8
Maroon 5 Featuring Christina Aguilera,False,5,1,6,Moves Like Jagger,22
Flo Rida,False,8,7,7,Good Feeling,8
Gym Class Heroes Featuring Adam Levine,False,6,4,8,Stereo Hearts,23
Drake Featuring Rihanna,True,0,9,9,Take Care,1
Katy Perry,False,15,10,10,The One That Got Away,6
Glee Cast,True,0,11,11,Rumour Has It / Someone Like You,1
Foster The People,False,7,3,12,Pumped Up Kicks,30
Cobra Starship Featuring Sabi,False,11,7,13,You Make Me Feel...,19
Rihanna,False,73,14,14,You Da One,2
T-Pain Featuring Wiz Khalifa & Lily Allen,False,12,11,15,5 O'Clock,8
LMFAO Featuring Lauren Bennett & GoonRock,False,14,1,16,Party Rock Anthem,35
Jay Z Kanye West,False,17,16,17,Ni**as in Paris,15
Drake Featuring Lil Wayne,True,0,18,18,The Motto,1
J. Cole,False,22,19,19,Work Out,12
Kelly Clarkson,False,19,10,20,Mr. Know It All,11
Big Sean Featuring Nicki Minaj,False,20,20,21,Dance (A$$),7
Dev,False,18,11,22,In The Dark,16
Jason Derulo,False,21,17,23,It Girl,15
"Pitbull Featuring Ne-Yo, Afrojack & Nayer",False,25,1,24,Give Me Everything,34
Nicki Minaj Featuring Rihanna,False,24,21,25,Fly,13
Nicki Minaj,False,23,3,26,Super Bass,30
Lady Antebellum,False,28,7,27,Just A Kiss,29
Lil Wayne Featuring Drake,False,29,3,28,She Will,14
Luke Bryan,False,35,29,29,I Don't Want This Night To End,8
Drake,False,16,13,30,Headlines,15
Blake Shelton,False,27,22,31,God Gave Me You,19
Coldplay,False,33,15,32,Paradise,10
Lady Gaga,False,31,6,33,You And I,16
Lady Antebellum,False,32,32,34,We Owned The Night,14
Gavin DeGraw,False,45,35,35,Not Over You,15
Adele,False,34,1,36,Rolling In The Deep,46
Toby Keith,False,48,37,37,Red Solo Cup,4
OneRepublic,False,41,8,38,Good Life,34
Alexandra Stan,False,36,21,39,Mr. Saxobeat,19
Jason Aldean,False,42,40,40,Tattoos On This Town,9
The Band Perry,False,30,14,41,If I Die Young,52
Eli Young Band,False,38,30,42,Crazy Girl,36
Christina Perri,False,46,43,43,A Thousand Years,5
Nickelback,False,60,44,44,When We Stand Together,8
Miranda Lambert,False,44,44,45,Baggage Claim,15
Selena Gomez & The Scene,False,50,35,46,Love You Like A Love Song,22
The Band Perry,False,37,37,47,All Your Life,11
Rascal Flatts Featuring Natasha Bedingfield,False,43,43,48,Easy,17
Zac Brown Band,False,51,44,49,Keep Me In Mind,8
Brantley Gilbert,False,52,50,50,Country Must Be Country Wide,21
Eric Church,False,40,40,51,Drink In My Hand,9
Beyonce Featuring Andre 3000,False,54,52,52,Party,7
Taylor Swift,False,10,10,53,If This Was A Movie,2
Taylor Swift,False,49,17,54,Sparks Fly,17
Jessie J,False,58,55,55,Domino,6
Taylor Swift,False,13,13,56,Ours,2
Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,False,59,10,57,"Young, Wild & Free",6
David Nail Featuring Sarah Buxton,False,74,58,58,Let It Rain,10
Wale Featuring Miguel,False,65,59,59,Lotus Flower Bomb,4
Adele,False,0,60,60,Rumour Has It,4
Wale Featuring Jeremih & Rick Ross,False,57,49,61,That Way,12
The Script,False,56,32,62,Nothing,15
Colbie Caillat,False,67,62,63,Brighter Than The Sun,14
Chris Young,False,69,64,64,You,5
Big Sean Featuring Kanye West & Roscoe Dash,False,62,32,65,Marvin & Chardonnay,18
Avicii,True,0,66,66,Levels,1
Drake,True,0,67,67,Hate Sleeping Alone,1
The Fray,False,93,43,68,Heartbeat,5
Glee Cast,True,0,69,69,You And  I / You And I,1
Hot Chelle Rae Featuring New Boyz,False,78,51,70,I Like It Like That,7
Thompson Square,False,76,71,71,I Got You,14
Drake Featuring Nicki Minaj,False,39,9,72,Make Me Proud,6
Beyonce,False,75,71,73,Countdown,6
Adele,False,89,72,74,Set Fire To The Rain,12
Ace Hood Featuring Chris Brown,False,71,65,75,Body 2 Body,10
Martina McBride,False,61,61,76,I'm Gonna Love You Through It,7
Jerrod Niemann,False,72,72,77,One More Drinkin' Song,17
Rihanna,False,66,7,78,Cheers (Drink To That),17
Pitbull Featuring Chris Brown,False,92,59,79,International Love,3
Glee Cast,True,0,80,80,I Can't Go For That / You Make My Dreams,1
Britney Spears,False,64,55,81,Criminal,6
B.o.B Featuring Lil Wayne,False,80,7,82,Strange Clouds,8
Rick Ross Featuring Nicki Minaj,False,84,83,83,You The Boss,5
AWOLNATION,False,96,82,84,Sail,14
Dierks Bentley,False,70,70,85,Home,2
Glee Cast,True,0,86,86,Hit Me With Your Best Shot / One Way Or Another,1
Breathe Carolina,False,87,87,87,Blackout,3
Jay Z Kanye West Featuring Otis Redding,False,77,12,88,Otis,18
Drake Featuring Birdman,True,0,89,89,We'll Be Fine,1
Florence + The Machine,False,88,82,90,Shake It Out,4
Romeo Santos Featuring Usher,False,83,83,91,Promise,5
Drake Featuring Lil Wayne,True,0,92,92,HYFR (Hell Ya F*****g Right),1
Kenny Chesney,False,95,93,93,Reality,3
The Black Keys,False,0,91,94,Lonely Boy,2
Blake Shelton,False,63,63,95,Footloose,2
Justin Bieber,False,85,11,96,Mistletoe,4
Lady Gaga,False,0,79,97,Marry The Night,2
Darius Rucker,False,94,84,98,I Got Nothin',9
Kelly Clarkson,False,0,64,99,Stronger (What Doesn't Kill You),2
Drake,True,0,100,100,Shot For Me,1
