artist,isNew,last,peak,rank,title,week
"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",False,64,58,59,Be A Light,12
Scotty McCreery,False,53,53,60,In Between,11
Keith Urban,False,69,61,61,God Whispered Your Name,10
"Black Eyed Peas, Ozuna + J.Rey Soul",False,73,62,62,Mamacita,3
Don Toliver,False,63,57,63,After Party,10
Drake Featuring Giveon,False,62,14,64,Chicago Freestyle,8
Kid LAROI & Juice WRLD,False,52,52,65,Go!,2
Thomas Rhett Featuring Jon Pardi,False,58,36,66,Beer Can't Fix,15
Jason Aldean,False,71,67,67,Got What I Got,4
LOCASH,False,77,68,68,One Big Country Song,4
Polo G Featuring Juice WRLD,False,68,30,69,Flex,6
PARTYNEXTDOOR & Rihanna,False,66,23,70,Believe It,13
Bad Bunny,False,70,53,71,Yo Perreo Sola,15
Doja Cat Featuring Gucci Mane,False,85,72,72,Like That,4
Justin Moore,False,86,73,73,Why We Drink,4
Surf Mesa Featuring Emilee,False,72,72,74,ily,5
Migos Featuring YoungBoy Never Broke Again,False,74,62,75,Need It,5
Chris Janson,False,92,76,76,Done,2
Lil Baby & 42 Dugg,False,78,48,77,Grace,14
Kane Brown,False,93,68,78,Cool Again,4
Katy Perry,False,76,40,79,Daisies,6
The Weeknd,False,67,16,80,In Your Eyes,14
Lee Brice,False,98,81,81,One Of Them Girls,4
Gunna Featuring Young Thug,False,75,38,82,Dollaz On My Head,5
NLE Choppa,False,54,54,83,Shotta Flow 5,2
Polo G,False,84,62,84,21,5
Jonas Brothers Featuring Karol G,False,80,33,85,X,6
HARDY Featuring Lauren Alaina & Devin Dawson,False,91,86,86,One Beer,4
Ashley McBryde,False,97,87,87,One Night Standards,3
Tyla Yaweh & Post Malone,False,65,65,88,Tommy Lee,2
Rod Wave,False,90,84,89,Girl Of My Dreams,6
twenty one pilots,False,79,23,90,Level Of Concern,11
Chloe X Halle,False,83,83,91,Do It,2
Breland,True,0,92,92,My Truck,1
Juice WRLD,False,89,11,93,Righteous,9
YoungBoy Never Broke Again Featuring Lil Baby,True,0,94,94,One Shot,1
J.I The Prince Of N.Y,False,100,95,95,Need Me,2
Parker McCollum,True,0,96,96,Pretty Heart,1
Morgan Wallen,False,0,61,97,More Than My Hometown,2
Lil Baby,False,95,45,98,All In,8
AJR,True,0,99,99,Bang!,1
Noah Cyrus & Leon Bridges,False,99,85,100,July,16
