artist,isNew,last,peak,rank,title,week
Maroon 5,False,2,1,1,Makes Me Wonder,7
T-Pain Featuring Yung Joc,False,1,1,2,Buy U A Drank (Shawty Snappin'),13
Avril Lavigne,False,3,1,3,Girlfriend,12
Timbaland Featuring Nelly Furtado & Justin Timberlake,False,4,1,4,Give It To Me,15
Daughtry,False,13,5,5,Home,12
Huey,False,7,6,6,"Pop, Lock & Drop It",13
Bone Thugs-N-Harmony Featuring Akon,False,6,6,7,I Tried,8
Carrie Underwood,False,11,8,8,Before He Cheats,38
Justin Timberlake,False,14,9,9,Summer Love,6
Fergie Featuring Ludacris,False,8,1,10,Glamorous,19
P!nk,False,10,9,11,U + Ur Hand,21
Linkin Park,False,23,7,12,What I've Done,7
Ne-Yo,False,5,2,13,Because Of You,12
Fall Out Boy,False,24,14,14,Thnks Fr Th Mmrs,6
R. Kelly Or Bow Wow (Featuring T.I. & T-Pain),False,16,12,15,I'm A Flirt,14
Gwen Stefani Featuring Akon,False,12,2,16,The Sweet Escape,23
Kelly Clarkson,False,15,8,17,Never Again,4
Akon,False,9,1,18,Don't Matter,18
Diddy Featuring Keyshia Cole,False,17,10,19,Last Night,18
Lloyd,False,18,18,20,Get It Shawty,10
Fergie,False,41,21,21,Big Girls Don't Cry,5
Ciara,False,19,19,22,Like A Boy,12
Gym Class Heroes Featuring Patrick Stump,False,21,4,23,Cupid's Chokehold/Breakfast In America,20
Bow Wow Featuring T-Pain & Johnta Austin,False,22,22,24,Outta My System,12
Mims,False,25,1,25,This Is Why I'm Hot,18
Baby Boy Da Prince Featuring Lil Boosie,False,26,21,26,The Way I Live,23
Plain White T's,False,37,27,27,Hey There Delilah,8
"DJ Khaled Featuring T.I., Akon, Rick Ross, Fat Joe, Lil' Wayne & Baby",False,30,28,28,We Takin' Over,8
Daughtry,False,29,4,29,It's Not Over,26
Nickelback,False,28,17,30,If Everyone Cared,18
Elliott Yamin,False,80,31,31,Wait For You,5
The Red Jumpsuit Apparatus,False,31,24,32,Face Down,41
Enrique Iglesias,True,0,33,33,Do You Know? (The Ping Pong Song)/Dimelo,1
Hinder,False,36,31,34,Better Than Me,12
Unk,False,33,29,35,2 Step,15
Beyonce & Shakira,False,27,3,36,Beautiful Liar,10
Crime Mob Featuring Lil Scrappy,False,38,30,37,Rock Yo Hips,15
Carrie Underwood,False,20,6,38,I'll Stand By You,4
Nelly Furtado,False,35,1,39,Say It Right,28
Robin Thicke,False,34,14,40,Lost Without U,23
Rihanna Featuring Jay-Z,False,44,41,41,Umbrella,6
Tank,False,64,42,42,Please Don't Go,11
Brad Paisley,False,46,40,43,Ticks,8
Taylor Swift,False,51,44,44,Teardrops On My Guitar,11
Freak Nasty Featuring Crazy Mike,False,56,45,45,Do It Just Like A Rockstar,3
Justin Timberlake,False,40,1,46,What Goes Around...Comes Around,24
Billy Currington,False,42,42,47,Good Directions,11
The Fray,False,43,3,48,How To Save A Life,58
Big & Rich,False,63,49,49,Lost In This Moment,9
Bobby Valentino Featuring Timbaland,False,52,50,50,Anonymous,2
Shop Boyz,False,54,51,51,Party Like A Rockstar,5
Dashboard Confessional,False,45,44,52,Stolen,7
Kelly Rowland Featuring Eve,False,53,53,53,Like This,9
Carrie Underwood,False,55,37,54,Wasted,16
Down A.K.A. Kilo,False,69,55,55,Lean Like A Cholo,3
Young Jeezy Featuring R. Kelly,False,47,18,56,Go Getta,18
Emerson Drive,False,59,57,57,Moments,9
Papa Roach,False,58,55,58,Forever,8
50 Cent,False,32,32,59,Straight To The Bank,2
Rascal Flatts,False,57,46,60,Stand,14
Rob Thomas,False,61,58,61,Little Wonders,8
Fantasia,False,71,62,62,When I See U,7
Tracy Lawrence,False,67,63,63,Find Out Who Your Friends Are,7
Musiq Soulchild,False,60,36,64,Buddy,17
Fall Out Boy,False,68,2,65,"This Ain't A Scene, It's An Arms Race",18
Sugarland,False,62,54,66,Settlin',16
Toby Keith,False,70,67,67,High Maintenance Woman,14
Yung Berg Featuring Junior,False,77,68,68,Sexy Lady,4
Bon Jovi,False,39,27,69,(You Want To) Make A Memory,3
Lil Boosie Featuring Foxx & Webbie,False,96,70,70,Wipe Me Down,3
Tim McGraw,False,66,13,71,Last Dollar (Fly Away),12
Amy Winehouse,False,0,72,72,Rehab,5
Alan Jackson,False,73,73,73,A Woman's Love,8
Lifehouse,False,48,48,74,First Time,2
Montgomery Gentry,False,75,75,75,Lucky Man,5
R. Kelly Duet With Usher,False,79,76,76,Same Girl,2
The White Stripes,False,65,26,77,Icky Thump,4
Daddy Yankee Featuring Fergie,False,95,78,78,Impacto,2
George Strait,False,86,79,79,Wrapped,5
Christina Aguilera,False,74,25,80,Candyman,16
Martina McBride,False,78,32,81,Anyway,16
Mims,False,91,82,82,Like This,2
Ozzy Osbourne,False,85,83,83,I Don't Wanna Stop,2
Eve,False,72,72,84,Tambourine,2
Keith Urban,False,94,85,85,I Told You So,2
Jason Aldean,False,90,86,86,Johnny Cash,5
Musiq Soulchild,False,92,87,87,teachme,2
Bucky Covington,False,87,63,88,A Different World,5
