artist,isNew,last,peak,rank,title,week
The Black Eyed Peas,False,1,1,1,Boom Boom Pow,15
The Black Eyed Peas,False,2,2,2,I Gotta Feeling,2
Drake,False,27,3,3,Best I Ever Had,7
Keri Hilson Featuring Kanye West & Ne-Yo,False,3,3,4,Knock You Down,13
Pitbull,False,4,2,5,I Know You Want Me (Calle Ocho),17
Lady Gaga,False,5,5,6,LoveGame,10
Sean Kingston,False,8,7,7,Fire Burning,7
Jeremih,False,6,4,8,Birthday Sex,11
Shinedown,False,9,7,9,Second Chance,30
Young Money,False,34,10,10,Every Girl,7
Katy Perry,False,11,10,11,Waking Up In Vegas,8
Lady Gaga,False,7,1,12,Poker Face,27
Beyonce,False,10,5,13,Halo,22
3OH!3,False,13,7,14,Don't Trust Me,28
Miley Cyrus,False,12,4,15,The Climb,16
Taylor Swift,False,18,12,16,You Belong With Me,9
Kid Cudi,False,15,3,17,Day 'N' Nite,23
Kristinia DeBarge,False,16,15,18,Goodbye,9
Jamie Foxx Featuring T-Pain,False,14,2,19,Blame It,23
P!nk,False,20,20,20,Please Don't Leave Me,10
Nickelback,False,22,21,21,If Today Was Your Last Day,14
Kenny Chesney,False,17,16,22,Out Last Night,10
Kings Of Leon,False,23,19,23,Use Somebody,21
Flo Rida,False,19,1,24,Right Round,21
Kelly Clarkson,False,24,20,25,I Do Not Hook Up,10
Zac Brown Band,False,28,26,26,Whatever It Is,15
The Fray,False,25,7,27,You Found Me,31
Brad Paisley,False,30,28,28,Then,14
Taylor Swift,False,26,4,29,Love Story,41
Linkin Park,False,41,6,30,New Divide,5
Jordin Sparks,False,46,31,31,Battlefield,6
New Boyz,True,0,32,32,You're A Jerk,1
Jason Mraz,False,33,6,33,I'm Yours,62
Flo Rida Featuring Wynter,False,21,5,34,Sugar,14
Dierks Bentley,False,39,35,35,Sideways,12
Lady Gaga Featuring Colby O'Donis,False,29,1,36,Just Dance,46
Lady Antebellum,False,38,37,37,I Run To You,14
Soulja Boy Tell'em,False,32,19,38,Turn My Swag On,16
Billy Currington,False,43,39,39,People Are Crazy,8
The All-American Rejects,False,31,4,40,Gives You Hell,32
Rob Thomas,False,44,41,41,Her Diamonds,5
Keith Urban,False,37,16,42,Kiss A Girl,15
Maino Featuring T-Pain,False,42,39,43,All The Above,17
Beyonce,False,58,44,44,Ego,3
Daughtry,False,48,15,45,No Surprise,7
Kellie Pickler,False,50,46,46,Best Days Of Your Life,11
Soulja Boy Tell 'em Featuring Sammie,False,35,3,47,Kiss Me Thru The Phone,26
Kelly Clarkson,False,36,1,48,My Life Would Suck Without You,23
Darius Rucker,False,55,49,49,Alright,6
T.I. Featuring Justin Timberlake,False,40,2,50,Dead And Gone,29
Rascal Flatts,False,54,51,51,Summer Nights,4
Pleasure P,False,45,42,52,Boyfriend #2,14
Green Day,False,49,28,53,Know Your Enemy,10
Birdman Featuring Lil Wayne,False,65,54,54,Always Strapped,11
Theory Of A Deadman,False,78,55,55,Not Meant To Be,11
Britney Spears,False,47,19,56,If U Seek Amy,19
The Fray,False,90,57,57,Never Say Never,2
Twista Featuring Erika Shevon,False,61,58,58,Wetter (Calling You Daddy),4
Trey Songz,False,68,59,59,I Need A Girl,5
Hurricane Chris Featuring SupaSTAAR,False,52,52,60,Halle Berry (She's Fine),8
Sugarland,False,53,33,61,It Happens,16
Maxwell,False,73,62,62,Pretty Wings,8
Pitbull,True,0,63,63,Hotel Room Service,1
The Lonely Island Featuring T-Pain,False,57,56,64,I'm On A Boat,19
Jason Aldean,False,85,65,65,Big Green Tractor,2
Cobra Starship Featuring Leighton Meester,False,80,66,66,Good Girls Go Bad,4
All Time Low,True,0,67,67,Damned If I Do Ya (Damned If I Don't),1
Gloriana,False,74,68,68,Wild At Heart,4
Alan Jackson,False,63,61,69,Sissy's Song,11
Jonas Brothers,False,60,37,70,Paranoid,5
Carolina Liar,False,69,67,71,Show Me What I'm Looking For,10
F.L.Y. (Fast Life Yungstaz),False,62,62,72,Swag Surfin',7
Randy Houser,False,71,71,73,Boots On,4
Jessie James,False,98,74,74,Wanted,3
David Cook,False,75,63,75,Come Back To Me,6
Toby Keith,False,77,76,76,Lost You Anyway,8
Dorrough,False,79,77,77,Ice Cream Paint Job,4
Gorilla Zoe,False,64,57,78,Echo,8
Montgomery Gentry,False,59,53,79,One In Every Crowd,15
Kid Cudi Featuring Kanye West & Common,False,51,51,80,Make Her Say,2
Reba,False,76,76,81,Strange,4
Seether,False,70,63,82,Careless Whisper,16
Jonas Brothers,True,0,83,83,Fly With Me,1
Ginuwine,False,93,84,84,Last Chance,3
Eminem,False,56,9,85,We Made You,10
LMFAO,False,86,73,86,I'm In Miami Trick,4
Dave Matthews Band,False,66,37,87,Funny The Way It Is,7
The Black Eyed Peas,False,0,50,88,Imma Be,2
Justin Moore,False,83,83,89,Small Town USA,3
George Strait,False,92,90,90,Living For The Night,2
Fabolous Featuring The-Dream,False,99,91,91,Throw It In The Bag,3
The-Dream Featuring Kanye West,False,87,87,92,Walkin' On The Moon,4
Jesse McCartney Featuring Ludacris,False,67,26,93,How Do You Sleep?,20
Madcon,False,89,79,94,Beggin',10
Eminem,False,97,17,95,Beautiful,3
Rodney Atkins,False,88,44,96,It's America,18
Jason Michael Carroll,False,81,64,97,Where I'm From,11
Mario Featuring Gucci Mane & Sean Garrett,True,0,98,98,Break Up,1
Cage The Elephant,False,94,92,99,Ain't No Rest For The Wicked,3
David Guetta Featuring Kelly Rowland,True,0,100,100,When Love Takes Over,1
