artist,isNew,last,peak,rank,title,week
Wiz Khalifa Featuring Charlie Puth,False,1,1,1,See You Again,15
Taylor Swift Featuring Kendrick Lamar,False,2,1,2,Bad Blood,8
Fetty Wap,False,3,2,3,Trap Queen,22
OMI,False,7,4,4,Cheerleader,9
WALK THE MOON,False,4,4,5,Shut Up And Dance,32
Mark Ronson Featuring Bruno Mars,False,6,1,6,Uptown Funk!,32
Jason Derulo,False,5,5,7,Want To Want Me,15
"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",False,9,8,8,Hey Mama,13
Andy Grammer,False,10,9,9,"Honey, I'm Good.",17
The Weeknd,False,8,3,10,Earned It (Fifty Shades Of Grey),26
Silento,False,11,11,11,Watch Me,17
The Weeknd,False,24,12,12,Can't Feel My Face,2
Rachel Platten,False,19,13,13,Fight Song,10
Fifth Harmony Featuring Kid Ink,False,15,14,14,Worth It,18
Skrillex & Diplo With Justin Bieber,False,16,15,15,Where Are U Now,16
Tove Lo,False,14,12,16,Talking Body,21
Major Lazer & DJ Snake Featuring MO,False,20,17,17,Lean On,11
DJ Snake & AlunaGeorge,False,13,13,18,You Know You Like It,13
Maroon 5,False,12,2,19,Sugar,23
Ed Sheeran,False,21,2,20,Thinking Out Loud,37
Omarion Featuring Chris Brown & Jhene Aiko,False,17,13,21,Post To Be,24
The Weeknd,False,23,20,22,The Hills,4
T-Wayne,False,18,9,23,Nasty Freestyle,10
Ellie Goulding,False,22,3,24,Love Me Like You Do,24
Maroon 5,False,25,23,25,This Summer's Gonna Hurt...,6
Rich Homie Quan,False,27,26,26,Flex (Ooh Ooh Ooh),9
Little Big Town,False,28,18,27,Girl Crush,18
Rihanna,False,26,17,28,B**** Better Have My Money,13
Trey Songz,False,29,26,29,Slow Motion,19
Sia,False,32,17,30,Elastic Heart,24
Nicki Minaj,False,35,31,31,The Night Is Still Young,7
Sam Hunt,False,33,20,32,Take Your Time,25
George Ezra,False,36,32,33,Budapest,21
Ed Sheeran,False,41,34,34,Photograph,6
Meghan Trainor,False,30,14,35,Dear Future Husband,23
Luke Bryan,False,37,26,36,Kick The Dust Up,5
Natalie La Rose Featuring Jeremih,False,31,10,37,Somebody,22
Taylor Swift,False,34,6,38,Style,28
Blake Shelton,False,40,39,39,Sangria,10
Taylor Swift,False,39,1,40,Shake It Off,44
Flo Rida Featuring Sage The Gemini & Lookas,False,38,8,41,G.D.F.R.,32
Taylor Swift,False,42,1,42,Blank Space,34
Kid Ink Featuring DeJ Loaf,False,44,43,43,Be Real,10
Pitbull Featuring Chris Brown,False,47,44,44,Fun,6
Echosmith,False,43,40,45,Bright,14
Kelsea Ballerini,False,45,45,46,Love Me Like You Mean It,12
Carrie Underwood,False,48,47,47,Little Toy Guns,14
Big Sean Featuring Drake,False,46,28,48,Blessings,20
Fall Out Boy,False,51,49,49,Uma Thurman,11
Jidenna Featuring Roman GianArthur,False,60,50,50,Classic Man,7
Jason Aldean,False,56,51,51,Tonight Looks Good On You,9
Sam Hunt,False,65,52,52,House Party,3
Eric Church,False,53,53,53,Like A Wrecking Ball,13
Canaan Smith,False,58,54,54,Love You Like That,13
Future,False,55,55,55,Commas,12
Tim McGraw With Catherine Dunn,False,64,56,56,Diamond Rings And Old Barstools,14
Thomas Rhett,False,61,57,57,Crash And Burn,6
Easton Corbin,False,62,58,58,Baby Be My Love Song,11
Ariana Grande,False,52,13,59,One Last Time,19
Florida Georgia Line,False,49,40,60,Sippin' On Fire,15
J. Cole,False,68,61,61,Wet Dreamz,11
Chris Janson,False,67,62,62,Buy Me A Boat,4
Zac Brown Band,False,71,63,63,Loving You Easy,4
Brantley Gilbert,False,69,64,64,One Hell Of An Amen,8
Carly Rae Jepsen,False,59,39,65,I Really Like You,16
Billy Currington,False,66,44,66,Don't It,16
Kenny Chesney With Grace Potter,False,57,56,67,Wild Child,14
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",False,74,68,68,How Many Times,6
Shawn Mendes,False,79,69,69,Stitches,4
Wale Featuring Usher,False,72,70,70,The Matrimony,12
Jeremih Featuring J. Cole,False,78,71,71,Planez,4
Brad Paisley,False,77,72,72,Crushin' It,8
Adam Lambert,True,0,73,73,Ghost Town,1
X Ambassadors,False,87,69,74,Renegades,10
A Thousand Horses,False,63,47,75,Smoke,17
Michael Ray,False,81,76,76,Kiss You In The Morning,4
Sam Smith,False,75,8,77,Lay Me Down,20
"Shaggy Featuring Mohombi, Faydee, Costi",False,73,66,78,I Need Your Love,7
Drake,False,83,26,79,Energy,19
Frankie Ballard,False,85,80,80,Young & Crazy,4
Britney Spears & Iggy Azalea,False,70,29,81,Pretty Girls,7
Dustin Lynch,False,89,82,82,Hell Of A Night,3
Nicky Jam & Enrique Iglesias,False,84,66,83,El Perdon (Forgiveness),13
Madonna Featuring Nicki Minaj,True,0,84,84,B**** I'm Madonna,1
Keith Urban,False,86,85,85,"John Cougar, John Deere, John 3:16",2
Drake,False,80,53,86,Know Yourself,18
Charlie Puth Featuring Meghan Trainor,True,0,87,87,Marvin Gaye,1
Jessie J,False,76,61,88,Flashlight,5
Zedd Featuring Jon Bellion,False,0,88,89,Beautiful Now,2
Rae Sremmurd,False,94,90,90,This Could Be Us,2
Tech N9Ne Featuring 2 Chainz & B.o.B,False,90,90,91,Hood Go Crazy,3
Brett Eldredge,False,97,92,92,Lose My Mind,2
Hilary Duff,True,0,93,93,Sparks,1
Mumford & Sons,False,91,31,94,Believe,15
Miguel,False,0,78,95,Coffee,2
Kevin Gates Featuring August Alsina,False,96,90,96,I Don't Get Tired (#IDGT),9
twenty one pilots,False,100,82,97,Tear In My Heart,3
Chedda Da Connect,False,0,94,98,Flicka Da Wrist,4
Bandit Gang Marco Featuring Dro,False,88,41,99,Nasty,9
Sage The Gemini Featuring Nick Jonas,True,0,100,100,Good Thing,1
