artist,isNew,last,peak,rank,title,week
T.I.,False,2,1,1,Whatever You Like,7
P!nk,False,1,1,2,So What,5
Kanye West,True,0,3,3,Love Lockdown,1
Rihanna,False,3,1,4,Disturbia,14
Taylor Swift,False,16,5,5,Love Story,2
M.I.A.,False,4,4,6,Paper Planes,10
Ne-Yo,False,7,7,7,Closer,23
T-Pain Featuring Lil Wayne,False,8,8,8,Can't Believe It,8
Katy Perry,False,12,9,9,Hot N Cold,8
Estelle Featuring Kanye West,False,9,9,10,American Boy,23
Chris Brown,False,6,2,11,Forever,22
Lil Wayne Featuring T-Pain,False,10,10,12,Got Money,17
Jason Mraz,False,13,6,13,I'm Yours,23
Ne-Yo,False,20,14,14,Miss Independent,5
David Archuleta,False,32,2,15,Crush,6
Coldplay,False,14,1,16,Viva La Vida,20
Kardinal Offishall Featuring Akon,False,11,5,17,Dangerous,20
Leona Lewis,False,18,18,18,Better In Time,11
Jordin Sparks,False,17,17,19,One Step At A Time,13
Flo Rida Featuring will.i.am,False,15,9,20,In The Ayer,14
Kevin Rudolf Featuring Lil Wayne,False,33,21,21,Let It Rock,4
Jay-Z & T.I. Featuring Kanye West & Lil Wayne,False,5,5,22,Swagga Like Us,2
Secondhand Serenade,False,23,21,23,Fall For You,15
Lil Wayne Featuring Bobby Valentino & Kidd Kidd,False,34,24,24,Mrs. Officer,5
The Game Featuring Lil Wayne,False,29,21,25,My Life,7
Katy Perry,False,19,1,26,I Kissed A Girl,20
Rihanna,False,25,1,27,Take A Bow,24
Young Jeezy Featuring Kanye West,False,24,12,28,Put On,16
Kid Rock,False,28,23,29,All Summer Long,12
Lil Wayne,False,26,6,30,A Milli,22
Leona Lewis,False,30,1,31,Bleeding Love,32
The Pussycat Dolls,False,22,9,32,When I Grow Up,17
Jesse McCartney,False,27,10,33,Leavin',22
Gavin Rossdale,False,37,30,34,Love Remains The Same,16
Metro Station,False,35,10,35,Shake It,25
Darius Rucker,False,40,35,36,Don't Think I Don't Think About It,11
Jazmine Sullivan,False,38,37,37,Need U Bad,10
The Rock Heroes,True,0,38,38,All Summer Long,1
Natasha Bedingfield,False,39,5,39,Pocketful Of Sunshine,32
David Banner Featuring Chris Brown,False,31,16,40,Get Like Me,20
Jennifer Hudson,False,42,41,41,Spotlight,9
Nelly Featuring Ashanti & Akon,False,71,42,42,Body On Me,10
Carrie Underwood,False,47,43,43,Just A Dream,7
John Legend Featuring Andre 3000,False,79,44,44,Green Light,3
Savage Featuring Soulja Boy Tell'em,False,48,45,45,Swing,8
Jimmy Wayne,False,43,36,46,Do You Believe Me Now,10
Lil Wayne Featuring Static Major,False,45,1,47,Lollipop,28
David Cook,False,46,3,48,The Time Of My Life,18
Ludacris Co-Starring Chris Brown & Sean Garrett,False,51,48,49,What Them Girls Like,4
Yung Berg Featuring Casha,False,41,33,50,The Business,11
Kenny Chesney With The Wailers,False,49,41,51,Everybody Wants To Go To Heaven,6
Toby Keith,False,52,51,52,She Never Cried In Front Of Me,11
Saving Abel,False,57,53,53,Addicted,15
O.A.R.,False,56,54,54,Shattered (Turn The Car Around),7
Daughtry,False,55,18,55,What About Now,7
"Three 6 Mafia Featuring Project Pat, Young D & Superpower",False,44,18,56,Lolli Lolli (Pop That Body),19
Brad Paisley,False,50,44,57,Waitin' On A Woman,11
Shontelle,False,69,58,58,T-Shirt,3
Heidi Newfield,False,58,58,59,Johnny & June,11
Zac Brown Band,True,0,60,60,Chicken Fried,1
George Strait,False,60,54,61,Troubadour,11
"DJ Khaled Feat. Akon, Plies, Young Jeezy, Rick Ross, Ace Hood, Trick Daddy & Lil' Boosie",False,61,38,62,Out Here Grindin,12
Fall Out Boy,False,21,21,63,I Don't Care,2
LL Cool J Featuring The-Dream,False,54,52,64,Baby,9
Rehab,False,73,65,65,Bartender Song,13
Plies Featuring Jamie Foxx & The-Dream,False,74,66,66,Please Excuse My Hands,9
Robin Thicke,False,62,59,67,Magic,13
Jonas Brothers,False,53,5,68,Burnin' Up,13
