artist,isNew,last,peak,rank,title,week
Madonna,False,1,1,1,Music,8
98 Degrees,False,19,2,2,Give Me Just One Night (Una Noche),7
Janet,False,2,1,3,Doesn't Really Matter,16
Destiny's Child,False,3,3,4,"Jumpin', Jumpin'",21
3 Doors Down,False,6,5,5,Kryptonite,26
matchbox twenty,False,4,1,6,Bent,23
Sisqo,False,5,1,7,Incomplete,15
Nelly,False,7,7,8,(Hot S**t) Country Grammar,23
Christina Aguilera,False,9,9,9,Come On Over Baby (All I Want Is You),9
Creed,False,11,10,10,With Arms Wide Open,21
Everclear,False,25,11,11,Wonderful,13
Ruff Endz,False,10,5,12,No More,14
P!nk,False,15,13,13,Most Girls,8
Joe,False,8,4,14,I Wanna Know,40
Mystikal,False,22,15,15,Shake Ya Ass,8
BBMak,False,17,13,16,Back Here,23
Toni Braxton,False,13,2,17,He Wasn't Man Enough,29
Nine Days,False,14,6,18,Absolutely (Story Of A Girl),22
LeAnn Rimes,False,16,11,19,I Need You,19
Lil Bow Wow Featuring Xscape,False,20,20,20,Bounce With Me,7
Next,False,12,7,21,Wifey,19
Aaliyah,False,23,1,22,Try Again,29
'N Sync,False,18,1,23,It's Gonna Be Me,22
Mya,False,31,24,24,Case Of The Ex (Whatcha Gonna Do),7
Profyle,False,32,25,25,Liar,3
Creed,False,21,7,26,Higher,48
SoulDecision Featuring Thrust,False,27,22,27,Faded,13
Kandi,False,33,28,28,Don't Think I'm Not,9
Jagged Edge,False,24,11,29,Let's Get Married,22
Sting Featuring Cheb Mami,False,26,17,30,Desert Rose,21
Vertical Horizon,False,37,31,31,You're A God,6
Jo Dee Messina,False,28,25,32,That's The Way,15
Bon Jovi,False,36,33,33,It's My Life,8
Erykah Badu,False,42,34,34,Bag Lady,7
Son By Four,False,39,26,35,Purest Of Pain (A Puro Dolor),26
Vertical Horizon,False,29,1,36,Everything You Want,37
Aaron Carter,False,35,35,37,Aaron's Party (Come Get It),6
Toni Braxton,False,34,32,38,Just Be A Man About It,10
Faith Hill,False,38,2,39,Breathe,48
Britney Spears,False,30,23,40,Lucky,8
Debelah Morgan,False,48,41,41,Dance With Me,10
Faith Hill,False,46,35,42,The Way You Love Me,22
SHeDAISY,False,44,43,43,I Will...But,12
Marc Anthony,False,40,2,44,You Sang To Me,32
Barenaked Ladies,False,69,45,45,Pinch Me,4
P!nk,False,41,7,46,There You Go,31
Aaron Tippin,False,52,47,47,Kiss This,6
George Strait,False,53,48,48,Go On,6
Samantha Mumba,False,65,49,49,Gotta Tell You,4
Travis Tritt,False,56,50,50,Best Of Intentions,7
Common,False,51,44,51,The Light,9
Dr. Dre Featuring Snoop Dogg,False,50,23,52,The Next Episode,19
Baha Men,False,54,53,53,Who Let The Dogs Out,11
Lonestar,False,43,30,54,What About Now,17
Toby Keith,False,58,55,55,Country Comes To Town,9
John Michael Montgomery,False,64,56,56,The Little Girl,4
DMX Featuring Sisqo,False,49,49,57,What You Want,14
Eminem,False,59,58,58,The Way I Am,6
Lil' Zane Featuring 112,False,45,21,59,Callin' Me,10
Faith Hill With Tim McGraw,False,60,60,60,Let's Make Love,8
Ja Rule Featuring Christina Milian,False,74,61,61,Between Me And You,3
Alan Jackson,False,47,37,62,It Must Be Love,15
Destiny's Child,False,78,63,63,Independent Women Part I,2
Papa Roach,False,66,61,64,Last Resort,10
Da Brat Featuring Tyrese,False,62,26,65,What'Chu Like,18
Keith Urban,False,55,51,66,Your Everything,12
Yolanda Adams,False,68,67,67,Open My Heart,6
'N Sync,True,0,68,68,This I Promise You,1
Joe Diffie,False,63,57,69,It's Always Somethin',8
Third Eye Blind,False,70,70,70,Deep Inside Of You,5
R. Kelly,True,0,71,71,I Wish,1
Joe,False,67,63,72,Treat Her Like A Lady,9
Vince Gill,False,73,73,73,Feels Like Love,5
Jessica Simpson,False,57,21,74,I Think I'm In Love With You,14
Martina McBride,False,75,75,75,There You Are,4
Marc Anthony,False,76,76,76,My Baby You,3
Billy Gilman,False,61,38,77,One Voice,16
Jay-Z Featuring Memphis Bleek & Amil,False,80,78,78,Hey Papi,8
Red Hot Chili Peppers,False,85,72,79,Californication,10
Changing Faces,True,0,80,80,That Other Woman,1
Phil Vassar,True,0,81,81,Just Another Day In Paradise,1
Carl Thomas,False,82,82,82,Summer Rain,2
LeAnn Rimes,False,79,71,83,Can't Fight The Moonlight,4
Tamia,False,86,84,84,Can't Go For That,3
Don Henley,False,83,58,85,Taking You Home,15
Brooks & Dunn,False,71,55,86,You'll Always Be Loved By Me,17
Sister Hazel,False,84,59,87,Change Your Mind,12
Madison Avenue,False,88,88,88,Don't Call Me Baby,13
Ludacris Featuring Shawnna,True,0,89,89,What's Your Fantasy,1
Shyne Featuring Barrington Levy,False,90,87,90,Bad Boyz,4
Kelly Price,False,91,91,91,You Should've Told Me,2
Ideal Featuring Lil' Mo,False,81,47,92,Whatever,17
Patty Loveless,False,93,93,93,That's The Kind Of Mood I'm In,3
Mandy Moore,False,77,24,94,I Wanna Be With You,16
Whitney Houston & Enrique Iglesias,False,87,52,95,Could I Have This Kiss Forever,16
Lara Fabian,False,89,32,96,I Will Love Again,17
Billy Ray Cyrus,False,97,97,97,You Won't Be Lonely Now,2
Stone Temple Pilots,False,94,78,98,Sour Girl,13
Dream,True,0,99,99,He Loves U Not,1
Trina,False,96,93,100,Pull Over,4
