artist,isNew,last,peak,rank,title,week
Taylor Swift,False,1,1,1,Blank Space,8
Hozier,False,2,2,2,Take Me To Church,19
Mark Ronson Featuring Bruno Mars,False,3,3,3,Uptown Funk!,6
Ed Sheeran,False,6,4,4,Thinking Out Loud,11
Meghan Trainor,False,4,4,5,Lips Are Movin,9
Sam Smith,False,5,5,6,I'm Not The Only One,16
Ariana Grande & The Weeknd,False,9,7,7,Love Me Harder,11
Nick Jonas,False,11,8,8,Jealous,15
Maroon 5,False,8,3,9,Animals,18
Meghan Trainor,False,7,1,10,All About That Bass,24
Taylor Swift,False,10,1,11,Shake It Off,18
Big Sean Featuring E-40,False,14,11,12,I Don't F**k With You,13
Selena Gomez,False,13,6,13,The Heart Wants What It Wants,7
Matt McAndrew,True,0,14,14,Wasted Love,1
"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",False,12,12,15,Only,8
Tove Lo,False,15,3,16,Habits (Stay High),30
I LOVE MAKONNEN Featuring Drake,False,16,12,17,Tuesday,13
Mr. Probz,False,18,14,18,Waves,18
Ed Sheeran,False,17,9,19,Don't,28
Fall Out Boy,False,26,20,20,Centuries,15
James Newton Howard Featuring Jennifer Lawrence,False,23,12,21,The Hanging Tree,4
"Jessie J, Ariana Grande & Nicki Minaj",False,19,3,22,Bang Bang,21
Rae Sremmurd,False,22,16,23,No Type,13
Beyonce,False,20,13,24,7/11,4
Bobby Shmurda,False,24,6,25,Hot Boy,21
Calvin Harris Featuring John Newman,False,21,19,26,Blame,15
Sam Smith,False,25,2,27,Stay With Me,37
O.T. Genasis,False,27,27,28,CoCo,5
Iggy Azalea Featuring M0,False,28,28,29,Beg For It,9
Jeremih Featuring YG,False,29,6,30,Don't Tell 'Em,26
Usher Featuring Juicy J,False,37,31,31,I Don't Mind,5
Vance Joy,False,32,32,32,Riptide,26
Iggy Azalea Featuring Rita Ora,False,30,3,33,Black Widow,25
Craig Wayne Boyd,True,0,34,34,My Baby's Got A Smile On Her Face,1
Mariah Carey,False,40,21,35,All I Want For Christmas Is You,10
Alesso Featuring Tove Lo,False,35,35,36,Heroes (We Could Be),12
Jason Derulo,False,31,14,37,Trumpets,30
Tim McGraw,False,39,38,38,Shotgun Rider,12
Milky Chance,False,42,39,39,Stolen Dance,22
Sia,False,34,8,40,Chandelier,33
Carrie Underwood,False,38,24,41,Something In The Water,12
Ariana Grande,False,64,42,42,Santa Tell Me,4
Nicki Minaj Featuring Beyonce,True,0,43,43,Feeling Myself,1
Rich Gang Featuring Young Thug & Rich Homie Quan,False,33,16,44,Lifestyle,23
Clean Bandit Featuring Jess Glynne,False,36,10,45,Rather Be,28
DeJ Loaf,False,45,45,46,Try Me,9
Ella Henderson,False,57,47,47,Ghost,8
Nicki Minaj,False,55,2,48,Anaconda,20
MAGIC!,False,43,1,49,Rude,35
One Direction,False,53,31,50,Night Changes,5
Eric Church,False,51,51,51,Talladega,9
Trey Songz Featuring Nicki Minaj,False,47,43,52,"Touchin, Lovin",16
Chris Jamison,True,0,53,53,Velvet,1
"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",False,44,39,54,Hold You Down,16
Fergie,False,41,27,55,L.A.LOVE (la la),11
T.I. Featuring Young Thug,False,50,42,56,About The Money,20
Florida Georgia Line,False,58,57,57,Sun Daze,9
Pentatonix,False,48,26,58,"Mary, Did You Know?",5
Brad Paisley,False,52,52,59,Perfect Storm,11
Imagine Dragons,False,63,53,60,I Bet My Life,7
Luke Bryan,False,61,61,61,I See You,4
Nicki Minaj Featuring Skylar Grey,False,0,62,62,Bed Of Lies,4
Chris Jamison & Adam Levine,True,0,63,63,Lost Without U,1
OneRepublic,False,67,64,64,I Lived,4
Jessie J,True,0,65,65,Masterpiece,1
Blake Shelton Featuring Ashley Monroe,False,54,54,66,Lonely Tonight,3
Kenny Chesney,False,68,67,67,Til It's Gone,8
David Guetta Featuring Sam Martin,False,60,56,68,Dangerous,9
Lillywood & Robin Schulz,False,79,69,69,Prayer In C,3
One Direction,False,70,13,70,Steal My Girl,12
Parmalee,False,69,69,71,Close Your Eyes,13
Lee Brice,False,72,72,72,Drinking Class,10
Jason Aldean,False,84,61,73,Just Gettin' Started,4
Damien,True,0,74,74,Soldier,1
Fifth Harmony,False,94,75,75,Sledgehammer,4
Thomas Rhett,False,80,76,76,Make Me Wanna,6
Flo Rida Featuring Sage The Gemini & Lookas,False,87,77,77,G.D.F.R.,6
RaeLynn,False,71,61,78,God Made Girls,9
Ne-Yo Featuring Juicy J,False,85,79,79,She Knows,5
Keith Urban,False,65,49,80,Somewhere In My Car,17
The Weeknd,False,74,74,81,Often,10
Brett Eldredge,False,82,82,82,Mean To Me,7
Matt McAndrew & Adam Levine,True,0,83,83,Lost Stars,1
Maddie & Tae,False,62,54,84,Girl In A Country Song,20
Colbie Caillat,False,77,55,85,Try,18
WALK THE MOON,False,83,75,86,Shut Up And Dance,6
Pitbull & Ne-Yo,False,0,87,87,Time Of Our Lives,2
Nicki Minaj Featuring Ariana Grande,True,0,88,88,Get On Your Knees,1
Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,False,75,41,89,***Flawless,13
J. Cole,True,0,90,90,Apparently,1
Randy Houser,False,91,91,91,Like A Cowboy,3
Kid Ink Featuring Usher & Tinashe,False,92,78,92,Body Language,11
August Alsina,False,78,69,93,No Love,14
Charli XCX,False,100,94,94,Break The Rules,2
Chris Young,True,0,95,95,Lonely Eyes,1
Pitbull Featuring John Ryan,False,88,23,96,Fireball,20
Darius Rucker,False,97,97,97,Homegrown Honey,4
J. Cole,False,73,73,98,Wet Dreamz,2
Lorde,False,86,34,99,Yellow Flicker Beat,7
Nico & Vinz,False,89,72,100,In Your Arms,10
