artist,isNew,last,peak,rank,title,week
Jennifer Lopez Featuring Ja Rule,False,1,1,1,Ain't It Funny,15
Fat Joe Featuring Ashanti,False,5,2,2,What's Luv?,8
Linkin Park,False,2,2,3,In The End,23
Ashanti,False,9,4,4,Foolish,8
'N Sync Featuring Nelly,False,6,5,5,Girlfriend,9
Nickelback,False,3,1,6,How You Remind Me,31
Puddle Of Mudd,False,7,6,7,Blurry,16
Usher,False,12,8,8,U Don't Have To Call,9
Ja Rule Featuring Ashanti,False,4,1,9,Always On Time,21
Tweet,False,11,10,10,Oops (Oh My),9
Kylie Minogue,False,10,7,11,Can't Get You Out Of My Head,11
The Calling,False,8,5,12,Wherever You Will Go,22
Brandy,False,13,7,13,What About Us?,11
Faith Evans,False,15,14,14,I Love You,11
P!nk,False,22,15,15,Don't Let Me Get Me,5
Vanessa Carlton,False,23,16,16,A Thousand Miles,6
Enrique Iglesias,False,17,17,17,Escape,7
LeAnn Rimes,False,14,11,18,Can't Fight The Moonlight,38
Michelle Branch,False,24,19,19,All You Wanted,7
Creed,False,20,4,20,My Sacrifice,24
Mr. Cheeks,False,16,14,21,"Lights, Camera, Action!",26
OutKast Featuring Killer Mike,False,27,19,22,The Whole World,16
Usher,False,18,1,23,U Got It Bad,29
P. Diddy Featuring Usher & Loon,False,49,24,24,I Need A Girl (Part One),4
Busta Rhymes Featuring P. Diddy & Pharrell,False,29,25,25,Pass The Courvoisier Part II,6
Goo Goo Dolls,False,44,26,26,Here Is Gone,3
Aaliyah,False,25,25,27,More Than A Woman,10
P.O.D.,False,30,28,28,Youth Of The Nation,9
Alanis Morissette,False,26,23,29,Hands Clean,10
Jaheim Featuring Next,False,41,30,30,Anything,7
Martina McBride,False,31,31,31,Blessed,13
Craig David,False,21,10,32,7 Days,18
Shakira,False,53,33,33,Underneath Your Clothes,4
Default,False,34,34,34,Wasting My Time,14
Mary J. Blige,False,28,1,35,Family Affair,37
No Doubt Featuring Bounty Killer,False,19,5,36,Hey Baby,18
Ludacris Featuring Sleepy Brown,False,45,37,37,Saturday (Oooh! Ooooh!),8
Celine Dion,False,38,38,38,A New Day Has Come,6
Toby Keith,False,42,39,39,My List,8
Chris Cagle,False,43,40,40,"I Breathe In, I Breathe Out",9
Glenn Lewis,False,32,30,41,Don't You Forget It,19
Tim McGraw,False,37,33,42,The Cowboy In Me,13
Enrique Iglesias,False,35,3,43,Hero,28
Five For Fighting,False,40,14,44,Superman (It's Not Easy),32
Kenny Chesney,False,52,45,45,Young,9
KeKe Wyatt Featuring Avant,False,33,27,46,Nothing In This World,14
Rascal Flatts,False,56,47,47,I'm Movin' On,10
P!nk,False,36,4,48,Get The Party Started,24
