artist,isNew,last,peak,rank,title,week
Justin Timberlake,False,8,1,1,What Goes Around...Comes Around,11
Ludacris Featuring Mary J. Blige,False,5,2,2,Runaway Love,14
Nelly Furtado,False,1,1,3,Say It Right,15
Dixie Chicks,False,0,4,4,Not Ready To Make Nice,21
Akon,False,11,5,5,Don't Matter,5
Gwen Stefani Featuring Akon,False,3,3,6,The Sweet Escape,10
Daughtry,False,6,4,7,It's Not Over,13
Gym Class Heroes Featuring Patrick Stump,False,7,7,8,Cupid's Chokehold/Breakfast In America,7
Beyonce,False,2,1,9,Irreplaceable,18
Fall Out Boy,False,4,2,10,"This Ain't A Scene, It's An Arms Race",5
Akon Featuring Snoop Dogg,False,10,1,11,I Wanna Love You,21
Lloyd Featuring Lil Wayne,False,12,9,12,You,15
Omarion,False,18,13,13,Ice Box,12
John Mayer,False,24,14,14,Waiting On The World To Change,32
Jim Jones,False,14,5,15,We Fly High,20
Fat Joe Featuring Lil Wayne,False,15,13,16,Make It Rain,16
Unk,False,13,10,17,Walk It Out,24
Pretty Ricky,False,16,12,18,On The Hotline,8
Hellogoodbye,False,17,14,19,Here (In Your Arms),16
Justin Timberlake Featuring T.I.,False,20,1,20,My Love,24
Fergie,False,19,2,21,Fergalicious,22
Red Hot Chili Peppers,False,29,22,22,Snow ((Hey Oh)),14
Robin Thicke,False,25,23,23,Lost Without U,10
Akon Featuring Eminem,False,21,2,24,Smack That,22
The Fray,False,22,3,25,How To Save A Life,45
My Chemical Romance,False,23,9,26,Welcome To The Black Parade,23
Nickelback,False,39,27,27,If Everyone Cared,5
Justin Timberlake,False,30,1,28,SexyBack,33
T.I.,False,34,29,29,Top Back,11
Ciara,False,26,11,30,Promise,15
Paula DeAnda Featuring The DEY,False,27,18,31,Walk Away (Remember Me),20
Mims,False,46,32,32,This Is Why I'm Hot,5
Fergie Featuring Ludacris,False,9,9,33,Glamorous,6
Augustana,False,38,34,34,Boston,20
Carrie Underwood,False,36,16,35,Before He Cheats,25
Snow Patrol,False,33,5,36,Chasing Cars,40
The All-American Rejects,False,31,8,37,It Ends Tonight,21
Avril Lavigne,False,37,17,38,Keep Holding On,12
Hinder,False,28,3,39,Lips Of An Angel,32
The Red Jumpsuit Apparatus,False,40,40,40,Face Down,28
Bow Wow Featuring Chris Brown & Johnta Austin,False,35,9,41,Shortie Like Mine,20
Diddy Featuring Keyshia Cole,False,51,42,42,Last Night,5
Baby Boy Da Prince Featuring Lil Boosie,False,41,41,43,The Way I Live,10
Chris Brown Featuring Jay Biz,False,42,42,44,Poppin',12
Keith Urban,False,43,43,45,Stupid Boy,11
Young Jeezy Featuring R. Kelly,False,62,46,46,Go Getta,5
KT Tunstall,False,32,21,47,Suddenly I See,29
Martina McBride,False,98,48,48,Anyway,3
Rich Boy Featuring Polow Da Don,False,45,45,49,Throw Some D's,11
Lumidee Featuring Tony Sunshine,False,58,50,50,She's Like The Wind,5
Rodney Atkins,False,44,36,51,Watching You,16
Rihanna & Sean Paul,False,47,45,52,Break It Off,12
Diddy Featuring Christina Aguilera,False,54,47,53,Tell Me,18
Jibbs Featuring Chamillionaire,False,56,54,54,King Kong,8
Brad Paisley,False,50,35,55,She's Everything,20
Corinne Bailey Rae,True,0,56,56,Like A Star,1
Blue October,False,53,53,57,Into The Ocean,11
Jonas Brothers,False,0,40,58,Year 3000,2
Mat Kearney,False,57,41,59,Nothing Left To Lose,17
Snoop Dogg Featuring R. Kelly,False,52,20,60,That's That,14
Regina Spektor,False,66,53,61,Fidelity,8
Trace Adkins,False,67,62,62,Ladies Love Country Boys,11
Three Days Grace,False,63,56,63,Pain,12
Musiq Soulchild,False,55,55,64,Buddy,4
Jason Michael Carroll,False,64,64,65,Alyssa Lies,8
