artist,isNew,last,peak,rank,title,week
Jonn Hart Featuring IamSU!,False,70,66,66,Who Booty,10
Miranda Lambert,False,74,67,67,Mama's Broken Heart,4
Kacey Musgraves,False,67,63,68,Merry Go 'round,10
Dierks Bentley,False,66,66,69,Tip It On Back,13
Chris Brown,False,75,67,70,Don't Judge Me,16
Kenny Chesney,False,68,68,71,Pirate Flag,2
Florida Georgia Line,False,77,72,72,Get Your Shine On,4
Randy Houser,False,65,42,73,How Country Feels,20
George Strait,False,80,74,74,Give It All We Got Tonight,7
Thompson Square,False,79,75,75,If I Didn't Have You,7
T.I. Featuring Lil Wayne,False,64,50,76,Ball,18
Ace Hood Featuring Future & Rick Ross,True,0,77,77,Bugatti,1
The Lumineers,False,73,70,78,Stubborn Love,10
Wiz Khalifa Featuring The Weeknd,False,78,63,79,Remember You,13
One Direction,False,82,33,80,Little Things,14
Chief Keef,False,84,56,81,Love Sosa,10
Tyga Featuring Rick Ross,False,100,68,82,Dope,4
Adele,False,0,8,83,Skyfall,18
P!nk Featuring Nate Ruess,True,0,84,84,Just Give Me A Reason,1
Ellie Goulding,False,86,47,85,Anything Could Happen,19
Lupe Fiasco & Guy Sebastian,False,81,73,86,Battle Scars,8
Brad Paisley,False,58,54,87,Southern Comfort Zone,20
Icona Pop Featuring Charli XCX,False,83,69,88,I Love It,3
Anna Kendrick,False,76,64,89,Cups (Pitch Perfect's When I'm Gone),8
Nicki Minaj,False,87,22,90,Va Va Voom,18
J. Cole Featuring Miguel,True,0,91,91,Power Trip,1
Tamar Braxton,False,98,57,92,Love And War,4
Big Sean,False,92,71,93,Guap,10
Zac Brown Band,False,85,48,94,Goodbye In Her Eyes,19
Darius Rucker,False,0,95,95,Wagon Wheel,2
Joe Budden Featuring Lil Wayne & Tank,True,0,96,96,She Don't Put It Down,1
Chris Young,False,97,97,97,I Can Take It From There,2
Casey James,False,91,88,98,Crying On A Suitcase,9
Krewella,True,0,99,99,Alive,1
Alabama Shakes,True,0,100,100,Hold On,1
