artist,isNew,last,peak,rank,title,week
T.I. Featuring Rihanna,False,1,1,1,Live Your Life,9
Beyonce,False,28,2,2,Single Ladies (Put A Ring On It),6
Beyonce,False,3,3,3,If I Were A Boy,7
T.I.,False,2,1,4,Whatever You Like,16
Katy Perry,False,4,3,5,Hot N Cold,17
Kanye West,False,9,3,6,Love Lockdown,10
Lady Gaga Featuring Colby O'Donis,False,16,7,7,Just Dance,16
P!nk,False,5,1,8,So What,14
Ne-Yo,False,11,8,9,Miss Independent,14
Akon,False,8,8,10,Right Now (Na Na Na),9
Kevin Rudolf Featuring Lil Wayne,False,6,5,11,Let It Rock,13
Britney Spears,False,7,1,12,Womanizer,8
Jason Mraz,False,10,6,13,I'm Yours,32
Taylor Swift,False,18,5,14,Love Story,11
T-Pain Featuring Lil Wayne,False,14,7,15,Can't Believe It,17
Lil Wayne Featuring Bobby Valentino & Kidd Kidd,False,19,16,16,Mrs. Officer,14
Rihanna,False,15,1,17,Disturbia,23
Leona Lewis,False,17,11,18,Better In Time,20
Nickelback,False,20,10,19,Gotta Be Somebody,8
Zac Brown Band,False,22,20,20,Chicken Fried,10
Kanye West,False,12,4,21,Heartless,3
Saving Abel,False,23,20,22,Addicted,24
David Archuleta,False,21,2,23,Crush,15
John Legend Featuring Andre 3000,False,31,24,24,Green Light,12
Jennifer Hudson,False,27,24,25,Spotlight,18
Christina Aguilera,False,24,7,26,Keeps Gettin' Better,8
Coldplay,False,25,1,27,Viva La Vida,29
The Fray,True,0,28,28,You Found Me,1
Ne-Yo,False,26,7,29,Closer,32
T-Pain Featuring Ludacris,False,39,30,30,Chopped 'N' Skrewed,6
Jazmine Sullivan,False,38,31,31,Bust Your Windows,7
Jay-Z & T.I. Featuring Kanye West & Lil Wayne,False,30,5,32,Swagga Like Us,11
Jim Jones & Ron Browz Featuring Juelz Santana,False,50,33,33,Pop Champagne,6
Rihanna,False,61,34,34,Rehab,3
Secondhand Serenade,False,32,21,35,Fall For You,24
Carrie Underwood,False,29,29,36,Just A Dream,16
O.A.R.,False,42,37,37,Shattered (Turn The Car Around),16
Ludacris Co-Starring T-Pain,False,54,38,38,One More Drink,4
M.I.A.,False,33,4,39,Paper Planes,19
Chris Brown,False,37,2,40,Forever,31
Montgomery Gentry,False,45,41,41,Roll With Me,11
Gavin Rossdale,False,41,27,42,Love Remains The Same,25
Shontelle,False,44,36,43,T-Shirt,12
Nickelback,True,0,44,44,I'd Come For You,1
Paramore,False,53,34,45,Decode,3
The Game Featuring Lil Wayne,False,40,21,46,My Life,16
Tim McGraw,False,58,47,47,Let It Go,11
Sugarland,False,51,48,48,Already Gone,9
Lil Wayne Featuring T-Pain,False,36,10,49,Got Money,26
Pitbull Featuring Lil Jon,False,47,30,50,Krazy,9
Savage Featuring Soulja Boy Tell'em,False,52,45,51,Swing,17
Darius Rucker,False,48,35,52,Don't Think I Don't Think About It,20
