artist,isNew,last,peak,rank,title,week
XXXTENTACION,False,52,1,1,Sad!,16
"Cardi B, Bad Bunny & J Balvin",False,3,2,2,I Like It,11
Drake,False,1,1,3,Nice For What,11
Juice WRLD,False,6,4,4,Lucid Dreams,6
Maroon 5 Featuring Cardi B,False,5,4,5,Girls Like You,4
Post Malone Featuring Ty Dolla $ign,False,2,1,6,Psycho,17
Ella Mai,False,7,6,7,Boo'd Up,12
Drake,False,4,1,8,God's Plan,22
Ariana Grande,False,9,3,9,No Tears Left To Cry,9
"Zedd, Maren Morris & Grey",False,8,5,10,The Middle,21
Bebe Rexha & Florida Georgia Line,False,10,2,11,Meant To Be,35
Lil Baby & Drake,False,11,6,12,Yes Indeed,6
The Carters,True,0,13,13,Apes**t,1
Marshmello & Anne-Marie,False,13,11,14,Friends,19
Drake,False,28,15,15,I'm Upset,4
XXXTENTACION,False,0,16,16,Moonlight,10
Childish Gambino,False,12,1,17,This Is America,7
XXXTENTACION,False,0,18,18,Changes,10
XXXTENTACION,False,0,19,19,Jocelyn Flores,17
Bazzi,False,15,11,20,Mine,22
Ed Sheeran,False,17,1,21,Perfect,43
Shawn Mendes,False,16,11,22,In My Blood,14
Post Malone,False,20,7,23,Better Now,8
Migos Featuring Drake,False,14,10,24,Walk It Talk It,21
BlocBoy JB Featuring Drake,False,18,5,25,Look Alive,19
Camila Cabello,False,19,6,26,Never Be The Same,27
Taylor Swift,False,25,25,27,Delicate,15
XXXTENTACION Featuring Trippie Redd,False,0,28,28,F**k Love,20
Cardi B,False,23,11,29,Be Careful,12
Imagine Dragons,False,21,12,30,Whatever It Takes,21
Post Malone Featuring 21 Savage,False,24,1,31,Rockstar,40
Rich The Kid,False,33,13,32,Plug Walk,19
Selena Gomez,False,22,22,33,Back To You,6
Dan + Shay,False,32,32,34,Tequila,15
Kane Brown,False,26,15,35,Heaven,26
Khalid & Normani,False,34,34,36,Love Lies,18
Calvin Harris & Dua Lipa,False,30,30,37,One Kiss,11
Tyga Featuring Offset,False,38,38,38,Taste,4
Camila Cabello Featuring Young Thug,False,27,1,39,Havana,45
"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",False,36,36,40,Te Bote,9
Dua Lipa,False,35,6,41,New Rules,47
XXXTENTACION,False,0,42,42,Everybody Dies In Their Nightmares,5
Nicki Minaj Featuring Ariana Grande,True,0,43,43,Bed,1
Maroon 5,False,29,24,44,Wait,23
Juice WRLD,False,41,41,45,All Girls Are The Same,6
Lil Dicky Featuring Chris Brown,False,37,8,46,Freaky Friday,14
Lauv,False,46,46,47,I Like Me Better,19
Kanye West,False,31,11,48,All Mine,3
5 Seconds Of Summer,False,79,49,49,Youngblood,3
Kenny Chesney,False,48,48,50,Get Along,11
Morgan Wallen Featuring Florida Georgia Line,False,49,49,51,Up Down,13
Nicki Minaj,False,43,10,52,Chun-Li,11
"2 Chainz, Drake & Quavo",True,0,53,53,Bigger > You,1
Florida Georgia Line,False,57,54,54,Simple,3
BLACKPINK,True,0,55,55,DDU-DU DDU-DU,1
Dua Lipa,False,51,49,56,IDGAF,23
