artist,isNew,last,peak,rank,title,week
Rihanna Featuring Drake,False,1,1,1,Work,12
Desiigner,False,5,2,2,Panda,8
Lukas Graham,False,2,2,3,7 Years,13
Meghan Trainor,False,3,3,4,No,6
Zayn,False,4,1,5,Pillowtalk,11
Mike Posner,False,8,6,6,I Took A Pill In Ibiza,13
Fifth Harmony Featuring Ty Dolla $ign,False,9,7,7,Work From Home,7
Justin Bieber,False,6,1,8,Love Yourself,22
DNCE,False,12,9,9,Cake By The Ocean,26
G-Eazy x Bebe Rexha,False,10,7,10,"Me, Myself & I",24
twenty one pilots,False,11,2,11,Stressed Out,30
Flo Rida,False,7,4,12,My House,23
Drake Featuring WizKid & Kyla,False,21,13,13,One Dance,2
Ariana Grande,False,13,10,14,Dangerous Woman,5
Zara Larsson & MNEK,False,15,15,15,Never Forget You,9
Justin Bieber,False,14,1,16,Sorry,25
The Chainsmokers Featuring Daya,False,22,17,17,Don't Let Me Down,9
Kevin Gates,False,17,17,18,2 Phones,15
Drake Featuring The Throne,False,16,16,19,Pop Style,2
Jeremih,False,19,19,20,Oui,15
Future Featuring The Weeknd,False,29,21,21,Low Life,10
DJ Snake Featuring Bipolar Sunshine,False,24,20,22,Middle,13
Charlie Puth,False,20,12,23,One Call Away,20
Selena Gomez,False,18,7,24,Hands To Myself,19
Drake & Future,False,23,12,25,Jumpman,30
Shawn Mendes,False,27,4,26,Stitches,47
Adele,False,25,1,27,Hello,25
The Chainsmokers Featuring Rozes,False,26,6,28,Roses,26
Nick Jonas Featuring Tove Lo,False,33,27,29,Close,3
Bryson Tiller,False,28,13,30,Don't,29
Bryson Tiller,False,31,26,31,Exchange,25
Yo Gotti Featuring Nicki Minaj,False,32,13,32,Down In The DM,20
Rihanna,False,47,33,33,Needed Me,11
James Bay,False,38,30,34,Let It Go,17
Dierks Bentley,False,39,35,35,Somewhere On A Beach,11
Tim McGraw,False,30,30,36,Humble And Kind,10
Chris Brown,False,44,20,37,Back To Sleep,18
Cole Swindell,False,35,31,38,You Should Be Here,18
The Weeknd,False,42,1,39,The Hills,47
Chris Young Duet With Cassadee Pope,False,41,40,40,Think Of You,9
Ruth B,False,51,41,41,Lost Boy,8
Disturbed,False,49,42,42,The Sound Of Silence,8
Troye Sivan,False,46,23,43,Youth,11
O.T. Genasis Featuring Young Dolph,False,56,44,44,Cut It,8
Thomas Rhett,False,36,21,45,Die A Happy Man,30
Taylor Swift,False,62,46,46,New Romantics,7
Sia Featuring Sean Paul,False,55,39,47,Cheap Thrills,9
Blake Shelton,False,40,40,48,Came Here To Forget,6
Kanye West,False,34,34,49,Famous,2
Old Dominion,False,52,50,50,Snapback,12
Drake,False,45,6,51,Summer Sixteen,11
Rascal Flatts,False,59,52,52,I Like The Sound Of That,12
Justin Bieber,False,57,53,53,Company,10
Kanye West,False,37,37,54,Father Stretch My Hands Pt. 1,2
Florida Georgia Line,False,53,53,55,Confession,16
Alessia Cara,False,60,56,56,Wild Things,8
Kid Ink Featuring Fetty Wap,False,64,57,57,Promise,9
Maren Morris,False,58,50,58,My Church,12
Iggy Azalea,False,65,42,59,Team,4
Luke Bryan,False,66,60,60,"Huntin', Fishin' And Lovin' Every Day",3
Thomas Rhett,False,63,61,61,T-Shirt,7
Kevin Gates,False,61,54,62,Really Really,17
Kelly Clarkson,False,72,8,63,Piece By Piece,7
Lee Brice,False,69,64,64,That Don't Sound Like You,9
Brett Eldredge,False,48,35,65,Drunk On Your Love,14
The Lumineers,False,0,66,66,Ophelia,2
Dustin Lynch,False,79,67,67,Mind Reader,8
Belly Featuring The Weeknd,False,73,68,68,Might Not,8
"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",False,81,69,69,All The Way Up,3
Pitbull Featuring Enrique Iglesias,True,0,70,70,Messin' Around,1
Chase Bryant,False,78,71,71,Little Bit Of You,10
The Weeknd,False,77,60,72,Acquainted,16
Kanye West,False,54,54,73,Pt. 2,2
Shakira,False,75,63,74,Try Everything,6
Major Lazer Featuring Nyla & Fuse ODG,False,86,75,75,Light It Up,5
Flume Featuring Kai,False,98,76,76,Never Be Like You,2
Dreezy Featuring Jeremih,False,88,77,77,Body,4
twenty one pilots,False,87,78,78,Ride,5
DJ Luke Nasty,False,83,78,79,Might Be,9
Chris Stapleton,False,68,68,80,Nobody To Blame,15
Ty Dolla $ign Featuring E-40,False,91,81,81,Saved,8
MadeinTYO,False,0,82,82,Uber Everywhere,2
Rihanna,False,80,80,83,Kiss It Better,2
Jon Pardi,False,89,84,84,Head Over Boots,7
Yo Gotti Featuring E-40,True,0,85,85,Law,1
Kanye West,False,71,71,86,Waves,2
Young Greatness,False,0,87,87,Moolah,2
Robin Schulz Featuring Francesco Yates,False,82,44,88,Sugar,15
Fetty Wap,False,85,65,89,Jimmy Choo,10
Kanye West,False,67,67,90,Ultralight Beam,2
Alan Walker,True,0,91,91,Faded,1
Jennifer Lopez,True,0,92,92,Ain't Your Mama,1
Jason Aldean,False,43,43,93,Lights Come On,2
Jason Derulo,True,0,94,94,If It Ain't Love,1
Kenny Chesney,False,93,72,95,Noise,3
Panic! At The Disco,False,96,89,96,Victorious,4
Eric Church,False,100,97,97,Record Year,2
PARTYNEXTDOOR Featuring Drake,False,97,97,98,Come And See Me,2
Jonas Blue Featuring Dakota,False,0,98,99,Fast Car,4
A$AP Ferg Featuring Future,False,0,97,100,New Level,2
