artist,isNew,last,peak,rank,title,week
Taylor Swift,False,72,1,1,We Are Never Ever Getting Back Together,2
Flo Rida,False,1,1,2,Whistle,14
Ellie Goulding,False,2,2,3,Lights,35
Carly Rae Jepsen,False,3,1,4,Call Me Maybe,26
Katy Perry,False,4,2,5,Wide Awake,13
fun.,False,8,6,6,Some Nights,26
Maroon 5 Featuring Wiz Khalifa,False,5,2,7,Payphone,18
Justin Bieber Featuring Big Sean,False,12,8,8,As Long As You Love Me,9
Maroon 5,False,15,9,9,One More Night,9
David Guetta Featuring Sia,False,7,7,10,Titanium,19
Gotye Featuring Kimbra,False,6,1,11,Somebody That I Used To Know,33
P!nk,False,11,9,12,Blow Me (One Last Kiss),7
Owl City & Carly Rae Jepsen,False,13,13,13,Good Time,8
Neon Trees,False,17,14,14,Everybody Talks,23
Rihanna,False,10,5,15,Where Have You Been,18
Cher Lloyd,False,14,12,16,Want U Back,10
Phillip Phillips,False,9,9,17,Home,8
Demi Lovato,False,16,16,18,Give Your Heart A Break,20
"Kanye West, Big Sean, Pusha T, 2 Chainz",False,20,13,19,Mercy,20
Alex Clare,False,21,20,20,Too Close,21
Calvin Harris Featuring Ne-Yo,False,19,17,21,Let's Go,15
Nicki Minaj,False,29,22,22,Pound The Alarm,4
Little Big Town,False,22,22,23,Pontoon,11
Usher,False,18,9,24,Scream,17
Jason Mraz,False,27,8,25,I Won't Give Up,33
One Direction,False,25,4,26,What Makes You Beautiful,27
fun. Featuring Janelle Monae,False,24,1,27,We Are Young,35
2 Chainz Featuring Drake,False,26,26,28,No Lie,15
Hunter Hayes,False,34,29,29,Wanted,17
Carrie Underwood,False,38,30,30,Blown Away,7
Nicki Minaj,False,28,5,31,Starships,27
Wiz Khalifa,False,35,17,32,"Work Hard, Play Hard",17
Flo Rida Featuring Sia,False,30,5,33,Wild Ones,33
Love And Theft,False,33,32,34,Angel Eyes,14
Havana Brown Featuring Pitbull,False,31,26,35,We Run The Night,21
Kenny Chesney,False,32,23,36,Come Over,14
Mumford & Sons,False,23,23,37,I Will Wait,2
Jason Aldean,False,40,12,38,Take A Little Ride,5
Train,False,36,10,39,Drive By,32
