artist,isNew,last,peak,rank,title,week
Usher Featuring Lil Jon & Ludacris,False,1,1,1,Yeah!,13
Chingy Featuring J. Weav,False,2,2,2,One Call Away,10
J-Kwon,False,3,3,3,Tipsy,12
Clay Aiken,True,0,4,4,Solitaire,1
Cassidy Featuring R. Kelly,False,4,4,5,Hotel,16
JAY-Z,False,7,6,6,Dirt Off Your Shoulder,11
Ludacris,False,6,6,7,Splash Waterfalls,14
Evanescence,False,10,8,8,My Immortal,13
Mario Winans Featuring Enya & P. Diddy,False,11,9,9,I Don't Wanna Know,7
Maroon 5,False,12,10,10,This Love,8
Britney Spears,False,9,9,11,Toxic,10
Twista Featuring Kanye West & Jamie Foxx,False,5,1,12,Slow Jamz,18
OutKast Featuring Sleepy Brown,False,8,1,13,The Way You Move,28
Sheryl Crow,False,14,14,14,The First Cut Is The Deepest,24
Usher,False,24,15,15,Burn,4
Jessica Simpson,False,15,14,16,With You,15
G-Unit Featuring Joe,False,20,17,17,Wanna Get To Know You,8
Ruben Studdard,False,13,9,18,Sorry 2004,14
Linkin Park,False,19,11,19,Numb,22
Sean Paul Featuring Sasha,False,23,20,20,I'm Still In Love With You,14
Alicia Keys,False,28,21,21,If I Ain't Got You,5
OutKast,False,16,1,22,Hey Ya!,25
Nickelback,False,22,7,23,Someday,33
Ying Yang Twins Featuring Lil Jon & The East Side Boyz,False,17,9,24,Salt Shaker,21
Petey Pablo,False,29,25,25,Freek-A-Leek,14
Eamon,False,21,16,26,F**k It (I Don't Want You Back),18
D12,False,36,27,27,My Band,3
Beyonce,False,18,4,28,"Me, Myself And I",21
3 Doors Down,False,27,5,29,Here Without You,32
T.I.,False,30,30,30,Rubber Band Man,13
Kanye West Featuring Syleena Johnson,False,46,31,31,All Falls Down,4
Jet,False,32,32,32,Are You Gonna Be My Girl,16
Dido,False,25,18,33,White Flag,29
Beyonce,False,68,34,34,Naughty Girl,2
Kenny Chesney & Uncle Kracker,False,33,33,35,When The Sun Goes Down,7
Five For Fighting,False,34,34,36,100 Years,8
Hilary Duff,False,35,35,37,Come Clean,6
Kanye West,False,26,15,38,Through The Wire,19
No Doubt,False,31,10,39,It's My Life,23
Lil' Flip,False,51,40,40,Game Over (Flip),4
Twista,False,60,41,41,Overnight Celebrity,2
Keith Urban,False,45,42,42,You'll Think Of Me,8
Hoobastank,False,57,43,43,The Reason,3
Toby Keith,False,38,28,44,American Soldier,15
Buddy Jewell,False,52,45,45,Sweet Southern Comfort,9
Sara Evans,False,48,46,46,Perfect,11
Alan Jackson,False,47,29,47,Remember When,17
Rascal Flatts,False,53,48,48,Mayberry,7
Young Gunz Featuring Rell,False,44,36,49,No Better Love,10
Baby Bash Featuring Frankie J,False,49,7,50,Suga Suga,33
Brad Paisley,False,42,35,51,Little Moments,16
Sleepy Brown Featuring OutKast,False,40,40,52,I Can't Wait,7
Tim McGraw,False,41,32,53,Watch The Wind Blow By,17
Sarah Connor,False,58,54,54,Bounce,5
John Michael Montgomery,False,61,55,55,Letters From Home,3
OutKast,False,62,56,56,Roses,4
Beenie Man Featuring Ms. Thing,False,65,57,57,Dude,9
Avant,False,66,58,58,Don't Take Your Love Away,4
Jessica Simpson,True,0,59,59,Take My Breath Away,1
Incubus,False,56,55,60,Megalomaniac,14
Blink-182,False,64,61,61,I Miss You,3
George Strait,False,73,62,62,Desperately,2
Frankee,False,63,63,63,F.U.R.B. (F U Right Back),3
Martina McBride,False,55,39,64,In My Daughter's Eyes,12
Avril Lavigne,True,0,65,65,Don't Tell Me,1
Fuel,False,54,52,66,Falls On Me,9
Tracy Lawrence,True,0,67,67,Paint Me A Birmingham,1
Trace Adkins,False,59,51,68,Hot Mama,11
Three Days Grace,False,67,55,69,(I Hate) Everything About You,19
Nickelback,False,69,65,70,Figured You Out,9
Gary Allan,False,71,71,71,Songs About Rain,5
Jennifer Lopez,True,0,72,72,Baby I Love U,1
Josh Groban,False,74,73,73,You Raise Me Up,3
Janet Jackson,True,0,74,74,I Want You,1
Switchfoot,True,0,75,75,Meant To Live,1
Jet,True,0,76,76,Cold Hard Bitch,1
Blue County,True,0,77,77,Good Little Girls,1
Kimberley Locke,False,78,78,78,8th World Wonder,2
Jimmy Wayne,False,70,53,79,I Love You This Much,11
Juvenile Featuring Mannie Fresh,False,72,46,80,In My Life,14
Seal,False,82,81,81,Love's Divine,6
Audioslave,False,79,66,82,I Am The Highway,13
Missy Elliott,False,75,59,83,I'm Really Hot,8
Limp Bizkit,False,77,71,84,Behind Blue Eyes,5
Joe Featuring G-Unit,False,87,85,85,Ride Wit U,4
Big & Rich,False,86,86,86,Wild West Show,6
Josh Turner,False,76,72,87,Long Black Train,16
Trillville,False,81,77,88,Neva Eva,16
T.O.K.,False,89,85,89,Gal Yuh Ah Lead,7
Train,False,83,74,90,When I Look To The Sky,9
Terri Clark,False,80,38,91,I Wanna Do It All,17
Joe,False,85,48,92,More & More,20
Yeah Yeah Yeahs,False,97,93,93,Maps,4
Nelly,False,84,68,94,Work It (Reinvention),5
Angel City Featuring Lara McAllen,False,95,95,95,Love Me Right (Oh Sheila),3
MercyMe,False,96,71,96,I Can Only Imagine,18
Too Short Featuring Lil Jon & The East Side Boyz,False,94,84,97,Shake That Monkey,20
Westside Connection Featuring Nate Dogg,False,88,33,98,Gangsta Nation,18
Clay Aiken,False,92,37,99,Invisible,20
Ryan Duarte,False,93,81,100,You,13
