artist,isNew,last,peak,rank,title,week
Rihanna Featuring Calvin Harris,False,1,1,1,We Found Love,13
LMFAO,False,2,2,2,Sexy And I Know It,16
Bruno Mars,False,3,3,3,It Will Rain,12
Flo Rida,False,5,4,4,Good Feeling,12
Katy Perry,False,4,4,5,The One That Got Away,10
Jay Z Kanye West,False,6,6,6,Ni**as in Paris,19
Adele,False,7,1,7,Someone Like You,24
David Guetta Featuring Usher,False,9,4,8,Without You,16
Maroon 5 Featuring Christina Aguilera,False,8,1,9,Moves Like Jagger,26
T-Pain Featuring Wiz Khalifa & Lily Allen,False,10,10,10,5 O'Clock,12
Gym Class Heroes Featuring Adam Levine,False,11,4,11,Stereo Hearts,27
Big Sean Featuring Nicki Minaj,False,14,12,12,Dance (A$$),11
Adele,False,21,13,13,Set Fire To The Rain,16
J. Cole,False,15,14,14,Work Out,16
LMFAO Featuring Lauren Bennett & GoonRock,False,13,1,15,Party Rock Anthem,39
Drake,False,16,13,16,Headlines,19
Toby Keith,False,17,17,17,Red Solo Cup,8
Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,False,22,10,18,"Young, Wild & Free",10
Foster The People,False,18,3,19,Pumped Up Kicks,34
Cobra Starship Featuring Sabi,False,19,7,20,You Make Me Feel...,23
Kelly Clarkson,False,20,10,21,Mr. Know It All,15
Gavin DeGraw,False,24,22,22,Not Over You,19
Luke Bryan,False,25,22,23,I Don't Want This Night To End,12
Drake Featuring Nicki Minaj,False,27,9,24,Make Me Proud,10
Rihanna,False,23,14,25,You Da One,6
Selena Gomez & The Scene,False,31,26,26,Love You Like A Love Song,26
"Pitbull Featuring Ne-Yo, Afrojack & Nayer",False,26,1,27,Give Me Everything,38
Jessie J,False,38,28,28,Domino,10
Drake Featuring Lil Wayne,False,30,18,29,The Motto,5
Pitbull Featuring Chris Brown,False,46,30,30,International Love,7
Lady Antebellum,False,28,7,31,Just A Kiss,33
Justin Bieber,False,34,11,32,Mistletoe,8
Lady Gaga,False,29,29,33,Marry The Night,6
Nicki Minaj,False,33,3,34,Super Bass,34
Lil Wayne Featuring Drake,False,36,3,35,She Will,18
Zac Brown Band,False,35,35,36,Keep Me In Mind,12
"Ke$ha Featuring Lil Wayne, Wiz Khalifa, T.I. & Andre 3000",False,0,37,37,Sleazy Remix 2.0 Get Sleazier,2
Wale Featuring Miguel,False,44,38,38,Lotus Flower Bomb,8
Coldplay,False,42,15,39,Paradise,14
Dev,False,32,11,40,In The Dark,20
