beautiful,beautiful,know,beautiful,beautiful,know,think,time,think,time,show,beautiful,beautiful,go,go,go,go,baby,doin,acting,shy,holdin,back,holdin,back,ones,doin,like,like,dj,bring,bring,bring,bring,back,cause,around,world,people,want,loved,yeah,cause,around,world,different,us,around,world,people,want,loved,around,world,different,us,around,world,world,world,around,world,world,world,crazy,girl,crazy,girl,know,crazy,girl,crazy,girl,control,light,light,explosive,crazy,girl,yeah,yeah,baby,doin,acting,shy,holdin,back,holdin,back,ones,doin,like,like,dj,bring,bring,bring,bring,back,around,world,people,want,loved,yeah,around,world,different,us,around,world,people,want,loved,around,world,different,us,around,world,world,world,around,world,world,world,yeah,okay,around,world,world,world,dynamic,duo,back,jb,luda,love,everything,imperfectly,perfect,everyone's,itchin,beauty,just,scratching,surface,lost,time,never,found,can,dj,please,reverse,life,pay,change,make,every,second,worth,anything,can,work,work,people,say,deserve,give,cause,hate,may,win,battles,love,wins,end,shine,just,like,sun,moon,stars,reflect,light,beauty,revolves,around,right,around,world,people,want,loved,around,world,different,us,around,world,around,world,world,people,wanna,loved,around,world,around,world,world,different,us,around,world,around,world,world,people,wanna,loved,around,world,around,world,world,different,us,around,world,world,world,
long,love,love,love,love,love,love,love,long,love,love,love,love,love,long,love,pressure,pressure,seven,billion,people,world,tryna,fit,tryna,fit,keep,together,keep,together,smile,face,even,though,heart,frowning,frowning,hey,now,hey,now,know,girl,know,girl,know,cruel,world,cruel,world,take,chances,long,love,starving,homeless,broke,long,love,platinum,silver,gold,long,love,love,long,love,love,soldier,soldier,fighting,every,second,day,dreams,girl,dreams,girl,hova,hova,destiny's,child,scene,girl,stress,stress,cry,cry,oh,need,wings,fly,wings,fly,just,take,take,hand,long,love,starving,homeless,broke,long,love,platinum,silver,gold,long,love,love,long,love,love,whoa,whoa,b,g,know,makes,sense,hallelujah,give,time,place,rendezvous,fly,beat,girl,know,got,us,trust,couple,things,spell,without,u,now,top,world,world,cause,just,used,tell,sky's,limit,now,sky's,point,view,man,stepping,like,whoa,oh,god,cameras,point,shoot,shoot,ask,best,side,stand,back,point,one,argue,feel,like,need,new,girl,bothered,grass,ain't,always,greener,side,green,water,know,got,issues,baby,true,true,true,rather,work,go,ahead,start,someone,new,long,love,long,love,yeah,yeah,baby,starving,homeless,broke,long,love,platinum,platinum,silver,gold,long,love,long,love,long,love,silver,gold,long,love,love,love,yeah,want,baby,long,love,love,please,go,long,love,long,love,long,love,yeah,long,love,love,love,love,love,
across,ocean,across,sea,starting,forget,way,look,now,mountains,across,sky,need,see,face,need,look,eyes,storm,clouds,bumps,road,upside,now,know,hard,asleep,night,worry,cause,everything's,gonna,alright,alright,sorrow,fights,worry,cause,everything's,gonna,alright,alright,alone,room,waiting,phone,call,come,soon,oh,walk,thousand,miles,arms,holding,heart,oh,oh,love,everything's,gonna,alright,alright,long,nights,bright,lights,worry,cause,everything's,gonna,alright,alright,know,care,always,promise,just,stay,right,know,want,baby,can,make,anything,cause,everything's,gonna,alright,alright,sorrow,fights,worry,cause,everything's,gonna,alright,alright,sorrow,fights,worry,everything's,gonna,alright,
yeah,young,money,nicki,minaj,justin,rrr,show,tonight,wanna,show,ayy,ayy,ayy,got,billion,could've,never,bought,ayy,ayy,ayy,gonna,party,like,tonight,wanna,show,finer,things,life,just,forget,world,young,tonight,coming,ya,coming,ya,cause,need,beauty,beat,can,make,life,complete,bout,music,makes,move,baby,like,body,rock,girl,can,feel,body,rock,ayy,ayy,ayy,take,bow,hottest,ticket,now,ooh,ayy,ayy,ayy,gonna,party,like,tonight,want,show,finer,things,life,just,forget,world,young,tonight,coming,ya,coming,ya,cause,need,beauty,beat,can,make,life,complete,bout,music,makes,move,baby,like,uh,uh,time,ink,lines,bitches,get,incline,world,tours,mine,ten,little,letters,big,sign,justin,bieber,know,i'ma,hit,em,ether,buns,wiener,gotta,keep,eye,selener,beauty,beauty,beast,beauty,east,beautiful,confessions,priest,beast,beauty,streets,beat,get,deceased,every,time,beauty,beat,eats,body,rock,yeah,yeah,yeah,girl,wanna,feel,body,rock,go,go,cause,need,love,need,beauty,beat,can,make,life,complete,whoa,oh,oh,bout,need,music,makes,move,baby,like,
believe,believe,believe,believe,know,got,uh,knew,easy,faith,clear,matter,many,times,got,knocked,floor,knew,one,day,standing,tall,just,look,now,cause,everything,starts,something,something,nothing,nothing,heart,dream,believe,believe,days,just,broken,know,nights,doubting,kept,heart,folding,matter,many,times,got,knocked,floor,knew,one,day,standing,tall,just,look,us,now,cause,everything,starts,something,something,nothing,nothing,heart,dream,believe,believe,believe,know,feels,touch,sky,believe,believe,believe,matter,many,times,got,knocked,floor,knew,one,day,standing,tall,just,look,us,now,cause,everything,starts,something,something,nothing,nothing,heart,dream,cause,everything,starts,something,something,nothing,nothing,heart,dream,believe,believe,yeah,believe,know,feels,touch,sky,yeah,believe,believe,believe,believe,
boyfriend,i’d,never,let,go,take,places,ain’t,never,baby,take,chance,you’ll,never,ever,know,got,money,hands,i’d,really,like,blow,swag,swag,swag,chillin,fire,eating,fondue,dunno,know,say,hello,falsetto,three,two,swag,i’d,like,everything,want,hey,girl,let,talk,boyfriend,never,let,go,keep,arm,girl,you’d,never,alone,can,gentleman,anything,want,boyfriend,i’d,never,let,go,i’d,never,let,go,tell,like,yeah,tell,don’t,buzz,lightyear,fly,across,globe,don’t,never,wanna,fight,yeah,already,know,i‘ma,make,shine,bright,like,you’re,laying,snow,burr,girlfriend,girlfriend,girlfriend,girlfriend,world,ends,make,dance,spin,twirl,voice,goin,crazy,hook,like,whirl,wind,swaggy,i’d,like,everything,want,hey,girl,let,talk,boyfriend,never,let,go,keep,arm,girl,you’d,never,alone,can,gentleman,anything,want,boyfriend,i’d,never,let,go,i’d,never,let,go,give,chance,cause,you’re,need,girl,spend,week,boy,i’ll,calling,girlfriend,man,man,i’d,never,leave,girl,just,wanna,love,treat,right,boyfriend,never,let,go,oh,yeah,keep,arm,girl,you’d,never,alone,never,alone,gentleman,gentleman,ooh,anything,want,boyfriend,boyfriend,i’d,never,let,go,i’d,never,let,go,boyfriend,uh,na,na,na,yeah,na,na,na,uh,na,na,na,yeah,girl,uh,na,na,na,yeah,na,na,na,yeah,boyfriend,uh,na,na,na,yeah,na,na,na,uh,na,na,na,hey,uh,na,na,na,yeah,na,na,na,hey,boyfriend,
sun,comes,another,morning,mind,never,wakes,without,crazy,even,see,dreams,meant,happening,yeah,best,friends,since,high,get,nervous,every,time,walk,phone,day,now,find,words,say,now,supposed,possibility,tryna,see,maybe,now,time,us,tryna,keep,together,enough,enough,say,young,love,catching,feelings,catching,feelings,girl,head,already,together,good,alone,better,just,want,see,smile,just,say,word,right,ain't,never,going,nowhere,just,tryna,see,can,take,us,cause,everything,girl,contagious,think,finally,got,left,now,get,mirror,say,yeah,possibility,tryna,see,maybe,now,time,us,tryna,keep,together,enough,enough,say,young,love,catching,feelings,catching,feelings,girl,tell,really,feel,move,close,just,still,know,cause,take,chance,touch,hand,everything,change,know,feels,oh,possibility,tryna,see,maybe,now,time,us,tryna,keep,together,enough,enough,say,young,love,catching,feelings,catching,feelings,girl,catching,feelings,catching,feelings,
mhmm,uh,huh,yeah,yeah,alright,mhmm,uh,huh,yeah,yeah,alright,say,love,much,love,yeah,hurt,baby,yeah,lie,baby,cause,truth,hurts,much,things,drive,crazy,leave,heart,still,door,oh,help,just,selfish,way,share,break,heart,pieces,honestly,truth,just,die,arms,mind,cause,everytime,touch,just,die,arms,ooh,feels,right,baby,baby,please,stop,girl,ooh,baby,know,loving,ain't,easy,mhmm,uh,huh,yeah,yeah,alright,sure,worth,try,mhmm,uh,huh,yeah,yeah,alright,ooh,reason,call,fool,cause,love,hard,rules,baby,lesson,baby,teach,behave,just,tell,gotta,just,stay,right,next,oh,help,just,selfish,way,share,break,heart,pieces,honestly,truth,just,die,arms,mind,cause,everytime,touch,just,die,arms,ooh,feels,right,baby,baby,please,stop,girl,basically,staying,live,without,baby,loving,damn,easy,yeah,ain't,need,contemplating,promise,keep,waiting,tell,baby,need,just,die,arms,mind,cause,everytime,touch,just,die,arms,ooh,feels,right,baby,baby,please,stop,girl,just,die,arms,mind,cause,everytime,touch,just,die,arms,ooh,feels,right,baby,baby,please,stop,girl,die,arms,i'ma,make,believe,girl,mind,ay,ay,ay,oh,stop,baby,yeah,woah,ooh,woah,baby,please,go,girl,go,
well,let,tell,story,girl,boy,fell,love,best,friend,around,feels,nothing,joy,already,broken,made,blind,never,believe,love,ever,treat,right,know,loved,aware,smile,face,ain't,going,nowhere,make,happy,see,smile,wanting,tell,long,gonna,make,fall,love,know,got,wall,wrapped,way,around,heart,scared,oh,love,fly,unless,let,fly,unless,let,fall,well,can,tell,afraid,might,cause,got,amazing,friendship,wanna,lose,well,wanna,lose,either,think,can,stand,sitting,around,hurting,babe,take,hand,well,know,angel,forgot,fly,know,breaks,heart,every,time,see,cry,cause,know,piece,you’s,gone,every,time,done,wrong,shoulder,crying,hope,time,done,song,figured,gonna,make,fall,love,know,got,wall,wrapped,way,around,heart,scared,oh,love,love,fly,unless,let,fly,unless,let,fall,catch,fall,catch,fall,catch,fall,spread,wings,can,fly,away,fly,unless,let,can’t,fly,unless,let,fall,gonna,make,fall,love,know,got,wall,wrapped,way,around,heart,scared,oh,love,love,fly,unless,let,fly,unless,let,fall,gonna,make,fall,love,love,know,got,wall,wrapped,way,around,heart,scared,scared,scared,oh,love,fly,unless,let,fly,unless,let,fall,catch,fall,catch,fall,catch,fall,spread,wings,can,fly,away,fly,unless,listen,let,fall,
justin,bieber,pop,star,justin,bieber,denied,fathered,child,lot,good,comes,celebrity,know,also,pretty,white,hot,spotlight,found,recently,headlines,set,record,straight,none,true,know,woman,never,met,woman,okay,well,obviously,comes,along,uh,life,fast,lane,say,said,met,tour,keeps,knocking,door,leave,leave,alone,girl,stop,almost,call,cops,schemin,oh,wrong,cause,wanted,attention,dragging,name,dirt,dying,affection,got,mad,cause,didn’t,give,talking,maria,wanna,like,ain't,baby,ain't,girl,maria,wanna,play,like,ain't,baby,ain't,girl,cause,talking,needs,quit,never,hit,know,mine,ain't,baby,ain't,girl,wilding,talk,let,tell,now,girl,mine,ain't,baby,ain't,girl,now,magazines,tv,making,scene,oh,crazy,crazy,love,news,saying,everything,truth,faking,faking,cause,wanted,attention,dragging,name,dirt,dying,affection,got,mad,cause,didn’t,give,talking,maria,wanna,like,ain't,baby,ain't,girl,maria,wanna,play,like,ain't,baby,ain't,girl,cause,talking,needs,quit,never,hit,know,mine,ain't,baby,ain't,girl,wilding,talk,let,tell,now,girl,mine,ain't,baby,ain't,girl,trying,trying,lie,girl,ain't,never,met,saying,goodbye,ya,prove,foolness,seduces,maria,wanna,like,ain't,baby,ain't,girl,maria,wanna,play,like,ain't,baby,ain't,girl,cause,talking,needs,quit,never,hit,know,mine,ain't,baby,ain't,girl,wilding,talk,let,tell,now,girl,mine,ain't,baby,ain't,girl,ain't,baby,ain't,girl,ain't,baby,ain't,girl,ain't,baby,ain't,girl,ain't,baby,girl,
